TIMESTAMPms	M81GYROx	M81GYROy	M81OPTICALFLOWflowcompmx	M81OPTICALFLOWflowcompmy	M81OPTICALFLOWflowx	M81OPTICALFLOWgrounddistance
41122	-0.00949931	0.00190425	0.238707	-0.474516	5950	-0.847261
41128	-0.0103321	0.00126196	-0.514954	-0.0268586	5940	-0.856345
41134	-0.0107823	0.000829686	-0.511945	-0.0239777	5950	-0.856712
41140	-0.0107492	0.000651706	-0.52976	-0.677107	6040	-0.507446
41146	-0.0100831	0.000614229	-0.282744	-0.381216	5930	-0.880014
41152	-0.00916433	0.000761524	-0.208351	-0.473525	5990	-0.855304
41158	-0.00767535	0.00108517	-0.569916	-0.694396	5950	-0.43926
41164	-0.00630714	0.00150118	-0.0755563	-0.860344	5910	-0.502337
41170	-0.00459931	0.00209427	-0.0459767	-0.860826	6050	-0.505068
41176	-0.00341007	0.00285069	-0.0465956	-0.806819	5950	-0.587047
41182	-0.00218813	0.00439727	-0.133304	-0.501044	5970	-0.855025
41188	-0.00161986	0.00576809	-0.0457376	-0.88518	5950	-0.459332
41200	-0.00222974	0.00790456	-0.190985	-0.497648	12350	-0.84409
41206	-0.00324803	0.00795493	-0.0457447	-0.885377	5990	-0.45895
41212	-0.00483427	0.00740212	-0.00587761	0.074837	5930	-0.997176
41218	-0.00615236	0.00665619	-0.235817	-0.516116	5960	-0.823415
41224	-0.00765814	0.00550111	-0.806432	-0.275422	6160	-0.521369
41230	-0.00866749	0.00419191	-0.743122	-0.460452	5960	-0.482051
41236	-0.00905678	0.00330735	-0.535219	-0.708714	6030	-0.455945
41242	-0.00885049	0.00260994	-0.543727	-0.703891	5980	-0.456608
41248	-0.0082953	0.00242186	-0.474566	-0.737987	5930	-0.478785
41254	-0.00707362	0.00261326	0	-0.8496	5960	-0.525731
41260	-0.00578565	0.00292985	-0.0313995	-0.821048	6010	-0.568019
41267	-0.00393128	0.00352433	-0.0616143	-0.847992	6530	-0.52473
41273	-0.0020664	0.00418135	-0.0459767	-0.860826	6690	-0.505068
41280	-0.000527734	0.00471157	0.017023	-0.862809	6600	-0.501888
41286	0.000491598	0.00517684	-0.0161244	-0.88573	5990	-0.460264
41293	0.000649594	0.00525038	-0.0465692	-0.806363	6520	-0.586715
41299	0.000272358	0.00511701	-0.177257	-0.521217	5960	-0.832785
41305	-0.000904231	0.0048653	-0.557063	-0.66756	6090	-0.490575
41311	-0.00205551	0.00476861	-0.536555	-0.690487	5970	-0.483713
41317	-0.00345404	0.00474218	-0.259616	-0.4952	5970	-0.829074
41323	-0.00430501	0.00487684	0.0148269	-0.836912	5930	-0.545507
41329	-0.00465731	0.00542531	-0.0314113	-0.821355	6010	-0.567567
41335	-0.00428044	0.00630128	0.0161785	-0.834623	5980	-0.548538
41341	-0.00314163	0.0071489	0.0908978	-0.846617	6060	-0.52269
41354	0.000698356	0.00931043	0.0771407	-0.833811	13430	-0.543536
41360	0.00276357	0.0104471	0.016971	-0.807172	6120	-0.587205
41366	0.00428419	0.0113692	-0.209319	0.475772	5920	-0.853814
41372	0.00606884	0.0119941	0.0465956	-0.806819	6050	-0.587047
41378	0.00729061	0.0121273	-0.278125	-0.426332	5950	-0.858782
41384	0.0077831	0.0116092	-0.600186	-0.672829	5940	-0.428597
41390	0.00775713	0.010307	-0.7248	0.467958	6360	-0.504639
41396	0.00693711	0.00871634	-0.625155	-0.664168	6010	-0.409907
41402	0.00506201	0.00650512	-0.864334	0	5950	-0.501578
41408	0.00291453	0.00470566	-0.669049	-0.525148	5970	-0.524291
41414	-0.000371127	0.00301937	-0.0282335	-0.0748693	5930	-0.996793
41420	-0.00298457	0.00220746	0.219525	0.539623	5940	-0.812581
41426	-0.00559393	0.00194765	0.190784	-0.541529	5970	-0.818548
41433	-0.00686079	0.00209862	0.18155	0.432186	6560	-0.882856
41439	-0.00708457	0.00261607	0.566658	0.024013	6240	-0.823349
41445	-0.00583248	0.00350453	0.0755567	-0.859809	5980	-0.503239
41451	-0.00335356	0.00498538	0.269798	-0.359757	5950	-0.893016
41457	-0.000752725	0.00664398	-0.548263	0.616137	5960	0.563558
41463	0.00285949	0.00936445	-0.502831	0.705294	6020	0.498557
41469	0.00566356	0.0115502	0.0412859	0.0437519	5970	-0.998187
41475	0.00894301	0.0136678	-0.555945	0.593149	5970	0.580447
41481	0.0108555	0.0143795	-0.11875	0.479403	5930	-0.867577
41487	0.0121554	0.0140673	-0.0607906	-0.87435	5950	-0.480427
41493	0.0121733	0.0131848	0.0607544	-0.820515	5990	-0.566397
41505	0.00868283	0.00990273	-0.510221	-0.0266111	12370	-0.859151
41511	0.00636167	0.0086244	-0.699465	-0.548965	6330	-0.45388
41518	0.00336656	0.00719578	0.0857452	0.522403	6550	-0.848129
41524	0.000675634	0.00601315	0.886044	-0.0264416	6550	-0.461874
41531	-0.00123396	0.00502534	0.0655867	-0.0239778	6620	-0.995862
41537	-0.00215233	0.00437968	0.563282	0.0746209	6050	-0.822858
41543	-0.00206279	0.00426395	-0.115015	-0.524698	5920	-0.843419
41549	-0.00129221	0.0049461	0.8857	-0.0264209	6000	-0.462585
41555	0.00033648	0.00698569	-0.537254	0.702675	6010	0.465237
41561	0.00191767	0.00892964	-0.474563	0.686513	6000	0.547826
41567	0.00394382	0.0112322	-0.61247	0.623587	6000	0.48428
41573	0.00526123	0.0125711	0.142808	-0.564795	5910	-0.810697
41579	0.00615859	0.0131577	-0.509781	0.686405	5950	0.515359
41585	0.00630762	0.0128021	-0.738294	-0.442497	5940	-0.507235
41591	0.00566641	0.0118022	0.512564	-0.698324	5990	-0.498273
41597	0.00463282	0.0105924	-0.610866	-0.624165	5990	-0.48644
41603	0.00299693	0.00870775	0.513622	0.0747109	5930	-0.852778
41609	0.00165897	0.00728217	-0.699465	0.548965	5920	-0.45388
41615	0.000102777	0.00592393	0.317686	0.497807	5950	-0.806452
41621	-0.000719528	0.00520336	0.90681	0.0508777	5950	-0.418352
41626	-0.00113404	0.00497913	0.050893	0	5910	-0.9987
41633	-0.000858301	0.00534969	0.0459767	-0.860826	6060	-0.505068
41638	0.00015572	0.00658298	0.680945	-0.480377	5930	-0.549706
41651	0.00357697	0.0104098	-0.0742554	-0.502102	12360	-0.86138
41657	0.00570679	0.0122488	0.1039	-0.456283	5920	-0.881833
41663	0.00718971	0.0130279	-0.545223	0.615369	5980	0.566284
41669	0.00867936	0.0130296	-0.497224	0.050807	5960	-0.865657
41675	0.00914957	0.0125511	0.0322775	-0.848633	6200	-0.526315
41681	0.00878294	0.0114878	-0.162518	-0.544782	5950	-0.822487
41687	0.00757038	0.0100459	-0.702108	-0.47541	5950	-0.526928
41693	0.0062625	0.00895618	0.0655867	0.0239778	5940	-0.995862
41699	0.00438976	0.00794899	0.669606	-0.44496	5950	-0.592766
41705	0.00308983	0.0074878	-0.0127322	-0.0508907	5930	-0.998622
41711	0.00202596	0.00724196	0.719177	-0.448904	5940	-0.52862
41717	0.001644	0.00712519	0.00586768	-0.0747104	6380	-0.99549
41724	0.00174615	0.00709164	0.675609	-0.462901	6610	-0.571848
41730	0.00243618	0.00741237	-0.119962	-0.437278	6560	-0.891029
41737	0.00332161	0.00821713	0.565238	-0.0266048	6500	-0.822445
41743	0.00443981	0.00919207	0.161878	-0.542965	5940	-0.823806
41748	0.00520363	0.00987296	-0.132738	-0.500458	5930	-0.855288
41755	0.00608954	0.0104896	-0.146496	-0.522716	6060	-0.83781
41760			-0.72306	-0.466052	5970	-0.506559
41761	0.00653559	0.0107375				
41766	0.00701365	0.0108769	-0.206581	-0.517027	5960	-0.828628
41772	0.0072901	0.0109033	-0.710128	-0.491913	5970	-0.502728
41778	0.00751461	0.011058	-0.48448	-0.0270131	5950	-0.873912
41784	0.00767266	0.0108645	-0.267044	-0.404073	6010	-0.874704
41790	0.00781773	0.0105099	-0.209821	-0.476303	5930	-0.853879
41803	0.00777419	0.00941014	-0.643733	-0.512483	13090	-0.566331
41809	0.00742831	0.00919694	-0.117137	0.523873	5940	-0.841697
41815	0.00692136	0.00927772	-0.567333	0.0267901	5940	-0.820995
41821	0.00648929	0.00959823	-0.238304	-0.473714	5970	-0.845827
41828	0.00606413	0.010089	-0.508919	-0.0744651	6420	-0.855615
41834	0.00612537	0.0107858	0.69131	-0.515507	6310	-0.502957
41840	0.00653781	0.0117467	-0.135598	-0.456221	6500	-0.879263
41847	0.0072518	0.0123709	-0.180024	-0.476581	6450	-0.858535
41853	0.00785577	0.0123712	-0.237677	-0.515203	5970	-0.821397
41859	0.00866048	0.0121936	-0.476351	0.0514408	5930	-0.877308
41865	0.00933226	0.0121374	-0.699436	-0.454923	5980	-0.549548
41871	0.0100773	0.0121965	-0.563077	-0.0266086	5960	-0.823926
41877	0.0109566	0.0123273	-0.288075	-0.493092	6040	-0.82089
41883	0.0117518	0.0125162	-0.524855	0.0503924	5990	-0.849268
41889	0.0129089	0.0131013	-0.291487	-0.450912	6030	-0.843624
41895	0.0139421	0.0135062	-0.669113	-0.525184	5920	-0.522582
41901	0.0150975	0.0138011	-0.206931	-0.517903	5990	-0.830033
41907	0.015567	0.0137318	-0.297128	-0.405024	6010	-0.864618
41913	0.0154326	0.0135769	-0.236482	0.518179	5940	-0.821924
41919	0.0145126	0.0133832	-0.147635	-0.478718	6040	-0.863511
41925	0.01282	0.0127932	-0.856544	0.023997	5940	-0.514208
41931	0.0110634	0.0118131	-0.00413087	-0.0240185	5940	-0.999703
41937	0.00855265	0.00999322	-0.907083	0.0508931	5960	-0.417729
41943	0.00640634	0.00844307	-0.709709	0.491609	5940	-0.5036
41955	0.00209953	0.0056165	-0.0569301	0.0748322	12370	-0.995569
41961	0.00122434	0.00517157	0.566177	-0.026649	6240	-0.82381
41968	0.00139296	0.00511838	-0.0449452	-0.0499041	6590	-0.996046
41974	0.00258923	0.00551794	-0.367516	-0.420599	6670	-0.829417
41981	0.00490926	0.00642978	-0.7248	-0.467958	6590	-0.504639
41987	0.00801624	0.00748964	-0.207261	-0.522155	6050	-0.827093
41993	0.0116345	0.00911211	-0.0161693	-0.834151	6230	-0.548228
41999	0.0144827	0.0107375	-0.146898	-0.476191	5930	-0.865032
42005	0.0176841	0.0130842	0.531797	-0.736059	6050	-0.418817
42011	0.0198248	0.0150245	-0.0616143	-0.847992	6000	-0.52473
42017	0.0214758	0.0157406	-0.48563	0.0751137	5950	-0.868989
42023	0.0217966	0.015507	-0.445313	0.0296428	6000	-0.89466
42029	0.020992	0.0143708	-0.679731	0.556556	5920	-0.474164
42035	0.0186558	0.0121079	-0.17905	-0.474319	5990	-0.85999
42041	0.015874	0.00983221	-0.589741	0.0239774	6020	-0.805139
42047	0.0114846	0.00676194	-0.627058	0.535025	5950	-0.564183
42053	0.00730555	0.00471583	-0.00590297	-0.0268622	5960	-0.99962
42059	0.00165106	0.00285088	0.220157	0.541415	5930	-0.811225
42065	-0.00279652	0.0021581	-0.142355	-0.562882	5960	-0.812106
42071	-0.00745439	0.00207008	-0.119273	0.435169	5950	-0.892224
42077	-0.00993045	0.00243101	-0.664596	0.505739	6010	-0.547992
42083	-0.0110762	0.00295071	0.128853	-0.544469	6010	-0.82876
42089	-0.010291	0.00337874	-0.0255126	-0.0239778	5950	-0.997693
42101	-0.00356733	0.00463514	-0.213398	-0.432388	12350	-0.874141
42107	7.57152e-05	0.00515767	-0.288688	-0.493929	5990	-0.820168
42113	0.00420245	0.00586264	-0.0476228	-0.8355	6010	-0.545803
42119	0.00690866	0.0064217	0.0708075	-0.0436215	5950	-0.994837
42125	0.00930461	0.00671653	-0.174799	-0.562297	6220	-0.808047
42131	0.0104718	0.00674182	-0.637156	-0.495097	6030	-0.588785
42137	0.0106701	0.00645101	0.027222	0.0747374	5970	-0.995133
42143	0.0100834	0.00571282	-0.737722	0.442154	5950	-0.506842
42149	0.00897683	0.00489607	-0.0450213	-0.0499885	5950	-0.99773
42155	0.00731607	0.00360754	0.0421417	0.0508811	5950	-0.997815
42161	0.00589751	0.00274671	-0.511903	-0.0265815	6030	-0.856661
42168	0.00430349	0.00223031	-0.924153	0.0239778	6450	-0.376807
42174	0.00314711	0.00265765	-0.508391	0.61874	6560	0.59609
42181	0.00263143	0.00369728	-0.691654	-0.51775	6560	-0.50017
42187	0.00263117	0.00501777	-0.116402	-0.479352	5950	-0.867923
42193	0.00290958	0.00617016	-0.0569301	-0.0748322	5970	-0.995569
42199	0.00378961	0.00765991	-0.230277	-0.506243	5980	-0.830958
42205	0.00493144	0.00862421	-0.52562	0	6050	-0.850651
42211	0.00641367	0.00905549	0.177992	-0.478347	6390	-0.859876
42217	0.00767816	0.00855373	-0.564514	0.0240135	5960	-0.824845
42223	0.00818283	0.00771225	-0.742949	-0.460337	6050	-0.482429
42229	0.00789494	0.0062257	-0.222908	-0.496408	5970	-0.838981
42235	0.00678325	0.00474922	0.90837	0	6030	-0.418166
42241	0.00440654	0.00294306	-0.69131	0.515507	5960	-0.502957
42254	-0.00147595	0.000406399	-0.669873	0.445143	13350	-0.592319
42261	-0.00450157	-0.000263236	-0.553527	0.0510726	6620	-0.831238
42267	-0.0065496	-0.000262446	-0.719389	0.449037	6200	-0.528199
42273	-0.00705515	0.000191102	-0.0656976	0.0240184	5950	-0.997546
42279	-0.00607334	0.000918704	-0.17905	-0.474319	5970	-0.85999
42285	-0.00417924	0.00175847	-0.696689	-0.534224	5950	-0.4778
42292	-0.000765957	0.00302266	-0.682328	-0.482567	6450	-0.54606
42298	0.00325932	0.00443331	0.292056	-0.451972	6290	-0.840858
42304	0.00634585	0.0054636	-0.371586	-0.924867	6040	-0.0563267
42310	0.00948474	0.00674956	-0.733978	-0.424899	5990	-0.528095
42316	0.0111101	0.00749712	-0.505587	-0.684535	6030	-0.523908
42322	0.0117572	0.00762311	-0.687308	0.499392	5950	-0.525765
42328	0.011104	0.0069268	0.263031	-0.449372	6010	-0.853257
42334	0.00977969	0.00590759	-0.899429	-0.0753134	6040	-0.430424
42340	0.00744926	0.00436548	0.907232	0	5950	-0.420099
42346	0.00526718	0.00331064	-0.522514	0.0503867	6020	-0.850655
42352	0.00236686	0.00254604	-0.743827	0.460881	6000	-0.482999
42358	0.000246371	0.00222664	-0.582106	0.0505844	5970	-0.811486
42364	-0.00172273	0.00210961	-0.541316	0.0272976	5960	-0.84035
42370	-0.00244866	0.0022285	-0.871558	0.0273201	6150	-0.488659
42376	-0.00204146	0.00249398	-0.900453	0.0240117	5980	-0.43382
42382	-0.000157691	0.00301291	-0.681878	-0.48224	5930	-0.54691
42388	0.00204886	0.00360127	-0.562911	-0.715757	6050	-0.413084
42400	0.00796047	0.00598992	-0.631763	-0.554952	12390	-0.539602
42406	0.0107182	0.00710175	-0.841021	-0.537161	5940	0.0278857
42413	0.0123136	0.00789508	-0.704225	-0.472816	6310	-0.527882
42419	0.0123979	0.00789506	-0.0161436	-0.886784	6630	-0.460811
42426	0.0109827	0.00711091	0.119091	0.434506	6590	-0.890865
42432	0.00816042	0.0057901	0.0656976	0.0240184	6600	-0.997546
42439	0.00447645	0.00447324	-0.674023	0.541096	6170	-0.501172
42445	0.000632519	0.00335197	-0.825719	0.56057	5970	0.0240152
42451	-0.00272086	0.00244535	-0.509571	0.0745604	5990	-0.85671
42457	-0.00477365	0.00195417	-0.576866	0	5990	-0.816608
42463	-0.00584743	0.00176234	-0.473941	-0.0514325	6030	-0.878566
42469	-0.00555976	0.00197671	-0.553527	0.0510726	6000	-0.831238
42475	-0.0039276	0.00270718	-0.729043	-0.484916	5990	-0.481983
42481	-0.00193675	0.0033788	-0.654751	-0.468736	5960	-0.591027
42486	0.00102737	0.00450692	-0.136364	-0.458798	5930	-0.877821
42493	0.00340788	0.00563111	-0.491102	-0.77176	6090	-0.399778
42499	0.00595994	0.00709495	-0.738497	-0.442624	5980	-0.506808
42505	0.0073955	0.00785851	-0.521127	-0.743089	5990	-0.419595
42510	0.00807046	0.00797607	-0.448265	0	5940	-0.893736
42516	0.00760697	0.00728659	-0.0272735	0.0268439	5940	-0.997573
42522	0.00586694	0.00613373	-0.891885	-0.0499403	6010	-0.448548
42528	0.00322463	0.00433506	-0.866884	0.488899	5970	-0.0782192
42534	0.00088416	0.0031344	-0.538521	-0.0750755	6040	-0.83923
42540	-0.00175918	0.00211481	-0.822399	0.565346	6020	-0.0259197
42553	-0.00384872	0.00173361	-0.733198	0.424438	12420	-0.528106
42559	-0.00305353	0.00217016	-0.917529	0.0498315	6060	-0.390225
42565	-0.00159264	0.00276929	-0.553527	-0.0510726	5940	-0.831238
42571	0.00084005	0.00361727	-0.71171	-0.510407	5940	-0.479138
42577	0.00295258	0.00426818	-0.526716	0.051313	6300	-0.848461
42583	0.00530618	0.00508317	0.182033	0.433838	5910	-0.880493
42589	0.00677768	0.00591412	0.086199	-0.52465	5930	-0.846677
42595	0.007794	0.00617694	-0.794971	-0.233238	5970	-0.556996
42601	0.00777566	0.0062397	-0.680694	0.480205	5950	-0.550166
42607	0.00657083	0.00570767	0.0301691	-0.0739872	5920	-0.996799
42613	0.00463698	0.00448396	-0.860194	0.174099	5960	0.478661
42619	0.00143437	0.00348103	-0.664596	0.505739	6410	-0.547992
42626	-0.00203438	0.00265992	-0.841018	0.537159	6670	0.0278856
42632	-0.00502559	0.00222293	-0.825809	0.20201	6630	-0.524842
42639	-0.00656965	0.00215246	-0.676811	0.541524	6380	-0.497712
42645	-0.0064789	0.00236832	-0.918968	0	5950	-0.390019
42651	-0.00537041	0.00266814	-0.497224	0.050807	5970	-0.865657
42657	-0.0033023	0.00335045	-0.574825	-0.050328	5990	-0.814654
42663	-0.00145352	0.00403269	-0.713513	-0.508454	5980	-0.480966
42669	0.000634045	0.00483091	-0.743827	-0.460881	5970	-0.482999
42675	0.00190827	0.00521523	-0.000752019	0.0739881	5930	-0.997255
42681	0.00305487	0.005556	-0.550416	0	5930	-0.83482
42686	0.00355237	0.00558446	-0.0207395	-0.0508621	5910	-0.998489
42693	0.00367723	0.00492194	-0.878252	0.0508533	6040	-0.47459
42706	0.00221704	0.00251869	-0.712573	0.511026	13350	-0.479719
42712	0.00113111	0.00185877	-0.812299	0.155579	6610	-0.560149
42718	7.27782e-05	0.00175017	-0.809225	0.205141	5940	-0.548908
42724	-0.000489932	0.00177901	-0.539727	0.724115	5960	-0.429147
42730	-0.000650983	0.00184678	-0.910401	0.0742252	6030	-0.402837
42736	-0.000438663	0.00206496	-0.840642	-0.268619	5940	-0.469091
42742	0.000277548	0.00256409	-0.647717	0.532134	6090	-0.543677
42748	0.0010395	0.00324869	-0.729281	0.485098	5930	-0.481483
42754	0.00191208	0.00393934	-0.733417	-0.424575	5910	-0.527692
42760	0.0022486	0.0041993	-0.919033	0.0499131	6030	-0.390864
42766	0.00208803	0.00420194	-0.899113	0.023976	5950	-0.433174
42772	0.00166713	0.00415265	-0.90681	-0.0508777	5980	-0.418352
42778	0.000827112	0.00379644	-0.849205	0	5930	-0.526787
42785	0.000100172	0.00329139	-0.795591	0.229857	6670	-0.557518
42791	-0.00075649	0.002468	-0.712419	0.510907	6090	-0.480099
42797	-0.00147258	0.00169585	-0.856257	0.123756	6060	-0.498128
42803	-0.00189847	0.00123605	-0.855672	0.0239726	5950	-0.513685
42809	-0.00202502	0.00114278	-0.914103	-0.0240185	5940	-0.404767
42815	-0.00175454	0.00137477	-0.831656	0.15117	6040	-0.53292
42821	-0.00127641	0.00172355	-0.887495	0.0240111	6040	-0.459706
42827	-0.000442535	0.00211964	-0.58998	0.0239774	6020	-0.804964
42833	0.000282839	0.0024737	-0.847628	-0.148814	6000	-0.507803
42839	0.000966912	0.00306058	-0.871451	-0.0752487	5960	-0.48384
42851	0.00104011	0.00348173	0.692501	0.518384	12390	-0.500782
42857	0.000503263	0.00336915	-0.899711	0.0753288	5940	-0.429805
42864	-0.000287779	0.00302294	-0.712573	0.511026	6250	-0.479719
42870	-0.00160327	0.00260042	-0.870466	0.0752654	6600	-0.485515
42877	-0.00297513	0.00238638	-0.149441	0.481845	6550	-0.863369
42883	-0.00420789	0.00235942	-0.511827	0.716978	6370	-0.472231
42889	-0.00484423	0.00247295	-0.863859	-0.0517223	6250	-0.50022
42895			-0.142355	0.562882	6210	-0.812106
42896	-0.0049453	0.00286972				
42902	-0.00462947	0.00324966	-0.884245	-0.074346	6030	-0.460142
42908	-0.00387161	0.0033944	-0.538037	0.024017	5980	-0.842509
42913	-0.00330471	0.00333298	-0.539257	0.0271077	5940	-0.841675
42920	-0.00277985	0.00309596	-0.925719	-0.0240185	6050	-0.377446
42925	-0.0026681	0.00294753	-0.920526	0	5970	-0.39068
42931	-0.00278694	0.00288692	-0.906941	0	5950	-0.420774
42937	-0.00305007	0.00270492	-0.564017	-0.0266531	5950	-0.825302
42943	-0.00308947	0.0024756	-0.899113	0.023976	6040	-0.433174
42949	-0.00294791	0.00211497	-0.912167	0.0743621	6000	-0.402875
42955	-0.00271398	0.00194145	-0.588758	-0.0240135	5970	-0.807719
42961	-0.00216628	0.0020092	-0.52476	0	5940	-0.849261
42967	-0.00172552	0.00196472	-0.687308	0.499392	5940	-0.525765
42973	-0.00129396	0.00189505	-0.181317	0.431632	5930	-0.881724
42979	-0.00124497	0.0016994	-0.737929	-0.442305	5920	-0.50641
42985	-0.00153345	0.00142284	-0.852821	0.171117	6110	-0.491856
42991	-0.00198071	0.00126236	-0.719389	0.449037	5930	-0.528199
43004	-0.00325099	0.00114084	-0.924153	-0.0239778	12370	-0.376807
43009	-0.00363928	0.00105368	-0.0857452	0.522403	5940	-0.848129
43015	-0.00419933	0.00101388	-0.0801147	0	5940	-0.995087
43021	-0.00463335	0.00105195	-0.822466	0.130703	6020	-0.551605
43028	-0.00511084	0.00122287	-0.703468	-0.472318	6290	-0.527894
43034	-0.00519889	0.00181905	-0.00413087	-0.0240185	5990	-0.999703
43040	-0.00488686	0.00242356	-0.907083	0.0508931	6000	-0.417729
43046	-0.00418853	0.0029196	-0.62138	-0.518107	5940	-0.585839
43052	-0.00366588	0.0028315	-0.652992	-0.548107	5940	-0.521027
43057			-0.880983	0	5920	-0.472726
43058	-0.0035464	0.00221965				
43063	-0.00399804	0.0016636	-0.90681	0.0508777	5960	-0.418352
43070	-0.00507266	0.0012603	-0.733198	0.424438	6440	-0.528106
43076	-0.00614335	0.00107922	-0.538521	-0.0750755	6560	-0.83923
43083	-0.00675507	0.000840901	-0.71171	0.510407	6350	-0.479138
43089	-0.00681318	0.000381187	-0.865571	0.241917	6140	0.434604
43095	-0.00637272	-0.000338073	-0.537623	0.0749503	6400	-0.837831
43101	-0.00555895	-0.0010397	-0.565091	0.0267945	5930	-0.82254
43107	-0.0048491	-0.00134424	-0.864334	0	6060	-0.501578
43113	-0.00425232	-0.0013212	-0.162371	-0.49997	5930	-0.850617
43119	-0.00390984	-0.000898845	-0.497224	-0.050807	5940	-0.865657
43125	-0.00350403	3.57749e-05	-0.636596	0.570782	5950	-0.516932
43131	-0.00309367	0.000758047	-0.652992	0.548107	5960	-0.521027
43137	-0.00272154	0.00131686	-0.511945	0.0239777	5950	-0.856712
43150	-0.00266858	0.00132207	-0.458787	0.024016	12610	-0.88811
43156	-0.00314474	0.000938659	0.657745	-0.563643	6560	-0.497962
43163	-0.00372469	0.000398767	-0.707136	0.492466	6570	-0.504042
43169	-0.00403812	8.18719e-05	0.541659	-0.756529	6120	-0.366427
43175	-0.00397435	0.000129201	-0.868963	0.212567	5980	0.446457
43181	-0.0037678	0.000246005	-0.500368	0	5930	-0.865745
43187	-0.00384072	0.000192535	-0.855672	0.0239726	5930	-0.513685
43193	-0.00426332	0.000168847	-0.878252	0.0508533	6440	-0.47459
43199	-0.00523484	0.000481103	-0.878252	-0.0508533	6250	-0.47459
43205	-0.006404	0.00110484	-0.733978	-0.424899	5940	-0.528095
43211	-0.00735927	0.00175524	-0.535865	0.709569	6040	-0.456495
43217	-0.00834651	0.0026056	-0.146621	0.521195	5930	-0.840679
43223	-0.00888929	0.00309628	-0.479009	0.751352	5920	-0.450154
43229	-0.00901515	0.00338534	-0.732376	0.501268	5930	-0.459711
43235	-0.00865082	0.00349036	-0.690247	0.438809	6000	-0.57239
43241	-0.00770397	0.00376258	-0.652992	0.548107	5980	-0.521027
43247	-0.00678165	0.0040302	-0.52562	0	5930	-0.850651
43253	-0.0054769	0.00415501	-0.737933	-0.442286	5960	-0.506421
43259	-0.00458611	0.00419659	-0.652992	-0.548107	5950	-0.521027
43265	-0.00391529	0.00408241	-0.211614	0.433088	5930	-0.875686
43271	-0.00378892	0.00388578	-0.207261	0.522155	5960	-0.827093
43277	-0.00390383	0.00375483	-0.654484	0.468554	6000	-0.591475
43283	-0.00433558	0.00369719	-0.157687	0.542215	5930	-0.823259
43289	-0.00524143	0.00361894	-0.90681	-0.0508777	5930	-0.418352
43301	-0.00750623	0.00284668	-0.647376	0.531857	12360	-0.542822
43307	-0.00877671	0.00257077	-0.526716	-0.051313	5930	-0.848461
43313	-0.00963173	0.00266289	-0.527849	0	6130	-0.849261
43320	-0.0102164	0.00323831	-0.483829	0.0749624	6610	-0.871472
43326	-0.0100428	0.00400684	-0.191297	0.498463	6620	-0.845472
43333	-0.00912482	0.00464931	-0.148449	0.433547	6620	-0.886915
43339	-0.00767172	0.00486568	-0.223772	0.498333	6280	-0.83761
43345	-0.00606683	0.00474761	-0.541316	0.0272976	5990	-0.84035
43351	-0.00501335	0.00460436	-0.540289	0.0240174	5970	-0.841085
43357	-0.00429286	0.0043382	-0.869002	0.0751499	6000	-0.485601
43363	-0.00433824	0.00403847	-0.849205	0	6010	-0.526787
43369	-0.00535175	0.00351736	-0.118281	0.479688	5950	-0.867483
43375	-0.00676828	0.00311006	-0.789913	0.208296	5980	-0.574783
43381	-0.00889702	0.00300286	-0.611111	0.624419	5980	-0.485759
43387	-0.0113134	0.00281474	-0.19142	0.543334	5960	-0.81721
43393	-0.0132615	0.00271138	-0.564351	0.0746818	5940	-0.82009
43399	-0.0155385	0.00288672	-0.557063	0.66756	6080	-0.490575
43405	-0.0170509	0.00318878	-0.483829	-0.0749624	5960	-0.871472
43411	-0.0182044	0.00364503	-0.733417	-0.424575	5980	-0.527692
43417	-0.0186332	0.00416156	-0.499622	-0.0510521	5960	-0.864242
43423	-0.0186497	0.00504987	-0.13325	0.456226	5980	-0.879639
43429	-0.0182172	0.00594648	-0.113172	0.564945	6000	-0.817265
43435	-0.0170251	0.00723621	-0.48448	0.0270131	6050	-0.873912
43441	-0.0156185	0.00795929	-0.540412	0.027252	5990	-0.838946
43453			-0.203577	0.559753	12370	-0.801156
43454	-0.0111115	0.00812799				
43459	-0.00957422	0.00744842	-0.680694	0.480205	5960	-0.550166
43465	-0.0085662	0.00637877	-0.574825	-0.050328	5960	-0.814654
43471	-0.00855465	0.00543215	-0.0801147	0	5970	-0.995087
43478	-0.00973647	0.00437339	-0.673846	0.540947	6220	-0.501592
43484	-0.0116733	0.00348041	-0.719177	0.448904	6220	-0.52862
43490	-0.013461	0.00275244	-0.115093	0.520819	5940	-0.843872
43496	-0.0157578	0.00199019	-0.568578	-0.0240132	5960	-0.822033
43502	-0.0174245	0.00144332	-0.714158	0.431037	5980	-0.549867
43508	-0.019036	0.000967512	-0.687308	0.499392	5950	-0.525765
43514	-0.0198098	0.000996429	-0.118463	0.480427	5980	-0.868821
43520	-0.0201094	0.0016224	-0.259178	0.494365	6370	-0.827676
43527	-0.0195058	0.00285912	-0.224727	0.453718	6620	-0.861864
43533	-0.0180097	0.00441333	-0.497224	-0.050807	6580	-0.865657
43540	-0.0157135	0.00603686	-0.369652	0.374417	6400	-0.850101
43546	-0.0130137	0.00713418	0.142808	0.564795	5950	-0.810697
43552	-0.0108571	0.00737015	0.541316	0.0272976	5990	-0.84035
43557	-0.00858301	0.00698996	-0.207926	-0.524207	5890	-0.825603
