TIMESTAMPms	M81GYROx	M81GYROy	M81GYROz	M81OPTICALFLOWflowcompmx	M81OPTICALFLOWflowcompmy	M81OPTICALFLOWflowx	M81OPTICALFLOWgrounddistance
36019	-0.00132545	0.00220019	0.0127449	0.870103	-0.0752452	5180	-0.486216
36024	-0.00141922	0.00207094	0.0125291	0	0	5730	0
36029	-0.00136335	0.00205928	0.012269	-0.687772	-0.545056	4730	-0.475924
36034	-0.00124716	0.00199723	0.0120296	-0.536874	-0.746497	5210	-0.393075
36039	-0.00103554	0.00186647	0.0117757	-0.581057	-0.660684	5250	-0.474506
36045	-0.000855251	0.00182658	0.0114088	-0.533824	-0.712692	5310	-0.451356
36056	0.000160297	0.00266397	0.0107892	-0.540783	-0.0750729	10850	-0.837763
36060	0.000581735	0.00318975	0.0105552	-0.252221	-0.965729	4720	-0.0195403
36066	0.000752702	0.00341162	0.0103442	0	0	5680	0
36071	0.000806073	0.00385411	0.00999883	-0.687308	-0.499392	4710	-0.525765
36076	0.000663216	0.00419424	0.00976649	0	0	5730	0
36081	0.000492888	0.00512148	0.00967084	-0.669049	-0.525148	4730	-0.524291
36087	0.000339375	0.00559893	0.00970499	0.0755567	-0.859809	5640	-0.503239
36093	0.00016068	0.00594653	0.00981091	0	0	5830	0
36098	-0.000302783	0.00609176	0.0102131	-0.531155	-0.811953	4940	-0.23524
36103	-0.000717337	0.00577735	0.0107358	0	0	5370	0
36107	-0.000927229	0.00502472	0.0113753	-0.49405	-0.719909	4420	-0.486779
36113	-0.000757638	0.00428972	0.0118819	-0.52562	-0.723407	5150	-0.447214
36118	-0.000358249	0.00347082	0.0127435	-0.661772	-0.52034	5170	-0.537883
36123	5.21519e-06	0.00288868	0.0136928	-0.691808	-0.497327	5200	-0.52028
36129	0.000303745	0.00245396	0.0145931	0	0	6260	0
36134	0.000325093	0.00196583	0.0155468	-0.207696	0.521116	4480	-0.827774
36139	0.000116624	0.00150448	0.0159774	0	0	5440	0
36144	-0.000310951	0.00102943	0.0164667	0	0	5220	0
36149	-0.000870569	0.000722395	0.0168728	-0.728602	-0.486216	4720	-0.481378
36155	-0.00159352	0.000614669	0.017249	0	0	5710	0
36159	-0.00244696	0.000489392	0.0175832	-0.53634	-0.690555	4740	-0.483911
36165	-0.00323694	0.000416047	0.0175769	-0.673056	-0.503327	5190	-0.538778
36170	-0.00441624	0.000407607	0.0174805	-0.648865	-0.528784	5250	-0.545085
36175	-0.00553586	0.000537362	0.0170473	-0.904584	-0.0100023	5200	-0.425557
36180	-0.00675157	0.000815988	0.0165364	-0.6803	-0.454737	5220	-0.571868
36186	-0.00835273	0.00126256	0.0160781	-0.044596	0.0181437	5210	-0.998838
36191	-0.0101278	0.00145636	0.0157429	-0.685392	-0.493531	5220	-0.532248
36196	-0.0115599	0.00145163	0.0156566	-0.551836	-0.714104	5220	-0.430664
36207	-0.0121909	0.000809381	0.015939	-0.7248	0.467958	11020	-0.504639
36213	-0.0110964	0.000287062	0.0159619	0	0	5650	0
36218	-0.00926436	-0.000181758	0.0158923	0.0501473	-0.0119901	4930	-0.996975
36223	-0.00679579	-0.000716957	0.0158006	0.045792	-0.886233	4980	-0.459878
36228	-0.00481	-0.00100167	0.0158403	-0.518609	-0.709875	5230	-0.475194
36233	-0.00241516	-0.00121688	0.0162052	-0.484161	-0.830483	4950	-0.269284
36238	-0.000477144	-0.00132747	0.0166067	-0.570595	-0.777391	4980	-0.260046
36243	0.00105144	-0.00124717	0.0168868	-0.04714	-0.843478	5240	-0.531927
36248	0.00231646	-0.000944695	0.0172019	-0.316624	-0.945884	5310	-0.0408813
36253	0.00347752	-0.00035212	0.0174659	-0.0205485	-0.830641	5110	-0.55339
36259	0.00457433	0.000622911	0.0176459	0.840805	-5.42137e-09	5220	-0.538212
36264	0.00530455	0.00188416	0.017664	0.0303256	-0.848616	5250	-0.526155
36269	0.00566592	0.00315903	0.0174774	-0.287204	-0.437356	5170	-0.850207
36274	0.00562107	0.00398406	0.0172711	0.657603	-0.520422	5230	-0.543085
36279	0.00536245	0.00426997	0.0169532	0.880948	-0.0385921	5220	-0.468041
36285	0.0048076	0.00417182	0.0164965	-0.00727663	0.0649423	5210	-0.996167
36290	0.00406347	0.00375071	0.0160192	0.440461	0.130627	5300	-0.888109
36295	0.00305829	0.00317236	0.0153846	0.803325	0.298356	5140	-0.51213
36300	0.00178751	0.00256735	0.0146944	-0.563372	-0.681247	5240	-0.466692
36306	0.000412259	0.00204485	0.013992	0	0	5710	0
36311	-0.00156068	0.00120174	0.0133791	-0.925733	0.0249597	4700	-0.377313
36316	-0.00267677	0.000319771	0.0130746	-0.678098	-0.523747	5260	-0.512344
36322	-0.00395461	-0.00108206	0.0130428	0	0	5690	0
36326	-0.00479101	-0.0023341	0.0133706	-0.856544	-0.023997	4750	-0.514208
36332	-0.00510434	-0.00254306	0.0135853	0	0	5760	0
36337	-0.0049015	-0.00221679	0.0137847	-0.660048	-0.48638	4670	-0.57053
36342	-0.00447879	-0.001647	0.0137879	-0.131994	-0.50238	5220	-0.852533
36353	-0.00352091	-0.000422933	0.0138591	-0.920278	0	10860	-0.391263
36358	-0.00307009	-2.05232e-05	0.0139203	-0.712419	-0.510907	4790	-0.480099
36363	-0.00240706	0.000325347	0.0140777	-0.585063	0.335118	5170	-0.73622
36368	-0.00161735	0.000700959	0.014329	0.0607429	-0.820209	5300	-0.566849
36374	-0.00077886	0.00103759	0.0144818	0	0	6160	0
36379	3.7405e-05	0.00136732	0.0144323	0.547099	-0.685355	4530	-0.477066
36384	0.000664239	0.00154127	0.0141315	0.0619268	-0.821268	4950	-0.565329
36389	0.000952778	0.00141666	0.0135308	-0.697711	-0.534209	5170	-0.476351
36394	0.000883967	0.000890465	0.0129301	-0.375471	-0.287147	5200	-0.879312
36400	0.000532666	0.000500988	0.0123798	-0.447206	-0.525799	5260	-0.723112
36405	-0.000148434	-0.000332046	0.0118991	-0.652992	-0.548107	5210	-0.521027
36410	-0.000695089	-0.00127876	0.0117551	-0.665322	-0.525286	5210	-0.5273
36416	-0.00132949	-0.00200472	0.0115471	-0.671191	-0.523721	5690	-0.521386
36421	-0.00205087	-0.00244736	0.011339	-0.321854	-0.446236	5270	-0.834972
36426	-0.00249732	-0.00246544	0.0111386	-0.497224	-0.050807	5170	-0.865657
36431	-0.00290478	-0.00228424	0.0109298	-0.687308	-0.499392	5140	-0.525765
36436	-0.00331678	-0.00201831	0.0104935	-0.342242	-0.376618	4900	-0.860541
36441	-0.00374859	-0.00166155	0.0102603	-0.177992	-0.478347	5170	-0.859876
36446	-0.00427504	-0.00113686	0.00996461	-0.664368	-0.544548	5200	-0.50863
36452	-0.00465865	-0.000535102	0.00964218	-0.295929	-0.42632	5300	-0.852818
36457	-0.00495366	3.98584e-06	0.00942285	-0.564017	0.0266531	5160	-0.825302
36462	-0.00510969	0.000548365	0.00941809	-0.130108	-0.452036	5230	-0.881993
36467	-0.00507253	0.000891124	0.00955229	-0.595818	-0.26358	5180	-0.757771
36473	-0.00468111	0.000851332	0.00977733	-0.321854	-0.446236	5270	-0.834972
36478	-0.00414695	0.000427502	0.00999777	-0.583851	-0.24519	5190	-0.771767
36483	-0.00318452	-0.000397127	0.0102159	-0.877141	0.050789	5200	-0.47399
36488	-0.00221302	-0.00116594	0.0104691	-0.461356	-0.645873	5290	-0.606689
36494	-0.00123017	-0.00200491	0.0108208	-0.728946	-0.488382	5230	-0.476175
36505	0.000365681	-0.00412115	0.0111534	0	0	11360	0
36509	0.000490859	-0.00471398	0.0110148	-0.653959	-0.29984	4440	-0.694291
36514	0.000367122	-0.00525789	0.0106389	0.657745	0.563643	4990	-0.497962
36520	6.2447e-05	-0.00545129	0.0100529	-0.290319	-0.457864	5230	-0.838269
36525	-0.00085682	-0.0052133	0.00927622	-0.547115	-0.0119901	5200	-0.834948
36530	-0.0022257	-0.00417975	0.00852553	-0.652936	-0.23511	5230	-0.719686
36535	-0.0039678	-0.00298216	0.00754968	0.0494956	-0.0119901	5390	-0.997008
36541	-0.00574407	-0.00177476	0.00630976	0.0485701	0.0346501	5570	-0.998206
36546	-0.00740336	-0.000304834	0.00564411	-0.55747	-0.0240185	5160	-0.829849
36551	-0.00812261	0.00073051	0.0051969	-0.88148	-0.00799342	4750	-0.468561
36556	-0.00829129	0.00133132	0.00507116	-0.314536	-0.378493	5260	-0.870236
36562	-0.00788199	0.0017137	0.00492635	-0.249609	0	5500	-0.968337
36567	-0.00680237	0.00165855	0.00494418	-0.53215	0.0391489	5140	-0.843742
36572	-0.00500592	0.00122472	0.00506509	-0.0313995	-0.821048	5030	-0.568019
36577	-0.00309513	0.000520643	0.00536082	-0.538521	0.0750755	5440	-0.83923
36583	-0.00151971	-0.000292542	0.0057741	-0.263028	-0.453021	5330	-0.851808
36587	-0.000304058	-0.00123926	0.00632249	-0.343311	-0.353815	4840	-0.868085
36593	0.000325101	-0.00203853	0.00702733	-0.25017	-0.428752	5280	-0.867615
36598	0.000254826	-0.00261248	0.00767637	-0.918777	-0.0498988	5160	-0.391495
36603	-0.000291106	-0.00305429	0.00801079	0.280356	-0.554681	5190	-0.781249
36608	-0.00115002	-0.00318301	0.0081016	-0.631624	-0.340252	5270	-0.696006
36613	-0.00203786	-0.00309718	0.00794046	-0.723621	-0.466414	5190	-0.506952
36619	-0.0028569	-0.00271588	0.00761212	-0.886126	-0.00146694	5280	-0.459781
36624	-0.0037461	-0.00227965	0.00700514	-0.652973	-0.465287	5190	-0.595863
36629	-0.00478791	-0.00208778	0.00628903	-0.61157	-0.33245	5200	-0.715596
36634	-0.00611745	-0.00204787	0.00547298	0.0272681	0.0748641	5200	-0.99682
36640	-0.00695517	-0.00199117	0.00475397	-0.00601996	0.0507783	5260	-0.996997
36645	-0.0077531	-0.001597	0.0041572	0.0587695	-0.0239805	5200	-0.996288
36656	-0.00780654	4.99499e-06	0.0036857	-0.664596	-0.505739	10850	-0.547992
36661	-0.00733086	-7.51736e-05	0.00369908	0.367516	-0.420599	5230	-0.829417
36666	-0.00664831	-0.000770719	0.0039018	-0.538521	-0.0750755	5250	-0.83923
36671	-0.00566196	-0.0016815	0.00431752	-0.703675	-0.522011	5190	-0.478507
36677	-0.00441077	-0.00253723	0.00491491	-0.0313995	-0.821048	5300	-0.568019
36682	-0.00336433	-0.00321115	0.00557104	-0.548888	-0.0409933	5160	-0.834873
36687	-0.00275548	-0.00353837	0.00619579	-0.722319	-0.442559	4730	-0.528224
36692	-0.00228641	-0.00387854	0.00645858	0.235564	-0.429006	5250	-0.870106
36697	-0.0024908	-0.00432098	0.00655261	-0.545244	-7.40529e-10	5200	-0.838277
36702	-0.00314488	-0.00494663	0.00638322	0.0273935	-0.0508053	5260	-0.996637
36707	-0.00409895	-0.00530727	0.00587867	-0.0279838	-0.03879	5170	-0.997162
36713	-0.00515675	-0.00509601	0.00522834	-0.190784	-0.541529	5240	-0.818548
36718	-0.00625034	-0.00464656	0.00428183	-0.737356	0.480679	5190	-0.471036
36723	-0.00736138	-0.00405667	0.00327128	-0.0134072	-0.0761512	5220	-0.996996
36728	-0.00808903	-0.00334086	0.00239063	-0.140762	-0.444583	5240	-0.882695
36733	-0.00849899	-0.00230445	0.00164063	-0.48448	0.0270131	5190	-0.873912
36739	-0.00840346	-0.00104062	0.000951788	-0.166138	0.454231	5240	-0.874788
36744	-0.00781549	0.00021927	0.000502751	0.647047	-0.55518	5250	-0.519354
36749	-0.00697027	0.00128816	0.00023242	-0.0873062	0.292766	5180	-0.950413
36754	-0.00602817	0.00133002	4.10896e-06	-0.232675	-0.0269137	5210	-0.972098
36760	-0.00519382	0.000269378	2.70137e-05	0.264169	-0.419012	5250	-0.866755
36765	-0.00413355	-0.00198299	0.000709585	0.291883	-0.954505	5220	-0.0187459
36770	-0.00327038	-0.0039618	0.00160358	0.148677	-0.631758	5220	-0.758551
36775	-0.00260657	-0.00492265	0.00313959	-0.206869	-0.494634	5180	-0.842117
36781	-0.00250399	-0.00528635	0.00478692	0.193524	-0.500483	5300	-0.843821
36786	-0.00294505	-0.0057508	0.00631574	-0.1012	-0.501433	5150	-0.859013
36791	-0.00375254	-0.0065542	0.00727713	-0.658815	-0.26626	5210	-0.701205
36796	-0.00483864	-0.00725215	0.00764746	0.337976	-0.499273	5220	-0.797439
36807	-0.00725541	-0.00757209	0.00671599	-0.0434788	0.0119901	10880	-0.997288
36812	-0.00780441	-0.00777596	0.0061068	0.29191	-0.458078	4770	-0.839615
36817	-0.00828922	-0.00793322	0.00540529	-0.673846	0.540947	5230	-0.501592
36822	-0.00850599	-0.00781638	0.00461605	-0.247003	0.0508242	5390	-0.967597
36828	-0.00849521	-0.0073491	0.00386125	-0.726053	0.475867	5320	-0.492969
36833	-0.00809963	-0.0067429	0.0030378	0.629226	-0.544715	4950	-0.551348
36838	-0.0073399	-0.00643224	0.0021358	-0.805327	0.193468	5210	-0.558582
36843	-0.00657108	-0.00633998	0.00149729	0.0857452	-0.522403	5210	-0.848129
36848	-0.00565498	-0.0062126	0.0011131	0.51348	0.0240076	5240	-0.857271
36854	-0.00443509	-0.00573556	0.00112139	0	0	5700	0
36859	-0.00312371	-0.00492185	0.00146104	-0.727351	-0.0254385	4720	-0.683327
36864	-0.00184987	-0.00398835	0.00184417	0.655486	-0.547028	5580	-0.518984
36870	-0.000779253	-0.00355352	0.00208831	-0.474348	0	5300	-0.880171
36875	-0.000321072	-0.00401661	0.00217285	0.57737	-0.0504081	5250	-0.814885
36880	-0.000380593	-0.00505076	0.00216118	0.286703	-0.564552	5240	-0.773338
36885	-0.000773761	-0.00605121	0.00227701	0.195028	-0.453036	4850	-0.869427
36890	-0.00105847	-0.00660109	0.00274023	-0.210048	-0.477184	5080	-0.853183
36895	-0.00176842	-0.00716237	0.00305147	-0.0715148	0.0508275	5240	-0.996143
36901	-0.00230805	-0.00748004	0.00332908	0.66589	-0.507584	5240	-0.545142
36906	-0.00299802	-0.00753426	0.00333409	0.755402	-0.361534	5270	-0.544878
36911	-0.00390401	-0.00736096	0.00301003	-0.647868	-0.711897	5150	-0.264942
36916	-0.00530694	-0.00690517	0.00232487	0.849205	0	5220	-0.526787
36921	-0.00709301	-0.00679988	0.0013985	-0.179027	-0.478886	5200	-0.85912
36927	-0.00849639	-0.00766425	0.000875362	-0.675609	0.462901	5200	-0.571848
36932	-0.00908114	-0.0085209	0.000903525	0.189551	-0.459786	5250	-0.865615
36937	-0.00864962	-0.00862236	0.00132794	-0.729837	0.492504	5210	-0.470529
36942	-0.00737141	-0.00807254	0.0016775	-0.00590297	0.0268622	5210	-0.99962
36954	-0.00360048	-0.00632254	0.00143988	0	0	11980	0
36959	-0.00233881	-0.00628984	0.00102057	-0.692051	0.516055	4430	-0.502936
36963	-0.00152163	-0.00667936	0.000806686	0.669049	-0.525148	4460	-0.524291
36969	-0.000858755	-0.00726812	0.000828747	0	0	5730	0
36974	-0.000747197	-0.00765296	0.00112796	0.786439	0	4720	-0.614929
36979	-0.00118461	-0.00800417	0.00157602	0.564514	-0.0240135	5220	-0.824845
36984	-0.00201671	-0.0079484	0.00194769	0	0	5710	0
36990	-0.0029686	-0.00776971	0.00217655	0	0	5760	0
36995	-0.00405096	-0.00740703	0.00215801	0.0569817	-0.0268575	4900	-0.998013
37000	-0.00534011	-0.00683366	0.00187988	0	0	5230	0
37005	-0.0066299	-0.00657415	0.00124903	0	0	4990	0
37011	-0.00725455	-0.00696517	0.000635813	0	0	5220	0
37015	-0.00725153	-0.00726377	0.00020895	-0.050893	0	4730	-0.9987
37021	-0.00654762	-0.00705613	-7.2041e-05	0.443147	-0.553629	5220	-0.702663
37026	-0.00508485	-0.00628352	-0.000320173	-0.24182	0.457304	5250	-0.855642
37031	-0.00329087	-0.00550946	-0.000702657	-0.516855	0	5640	-0.85586
37036	-0.00164824	-0.00469502	-0.00127216	0.686961	-0.498548	4920	-0.526709
37041	-0.000579933	-0.00445939	-0.00163623	-0.531783	0.0630952	5070	-0.842522
37047	1.71861e-05	-0.00436961	-0.00208653	0.176564	-0.498455	5190	-0.84675
37052	0.000105751	-0.00452111	-0.00234439	-0.91274	-0.0743473	5240	-0.401624
37057	-0.000176757	-0.00486576	-0.00228536	0.878252	-0.0508533	5210	-0.47459
37062	-0.000709666	-0.00524474	-0.00201867	0.899047	-0.0512661	5230	-0.430935
37068	-0.00137384	-0.00586342	-0.00169856	0.471502	-0.0511834	5300	-0.879909
37073	-0.00201123	-0.00645531	-0.00104941	0.214707	0.506343	5140	-0.833149
37078	-0.00256152	-0.00697156	-0.000301071	0.53535	-3.81757e-10	5210	-0.842627
37083	-0.00304762	-0.00720449	0.000354047	0.473212	-0.0511907	5200	-0.879029
37088	-0.00351992	-0.00717476	0.00105949	0.522514	0.0503867	5250	-0.850655
37094	-0.00416397	-0.00702898	0.00169615	-0.556769	-0.0387076	5200	-0.827726
37104	-0.00611278	-0.00682442	0.00223654	0.0631513	0.0345832	10850	-0.995708
37109	-0.00709175	-0.00716884	0.00203933	-0.170017	-0.489809	5010	-0.853113
37115	-0.00736819	-0.00757125	0.0016444	0.386197	0.401732	5480	-0.830143
37120	-0.00682307	-0.0073361	0.00122125	0.673637	-0.193866	5250	-0.710809
37125	-0.00551145	-0.00626875	0.00081876	0.67847	-0.470275	5220	-0.562578
37131	-0.00394495	-0.00475104	0.000417074	0.723834	-0.466727	5240	-0.504831
37136	-0.00252444	-0.00333197	-0.000162468	0.484956	-0.024016	4880	-0.874096
37141	-0.00145375	-0.00279871	-0.000712176	0	0	5540	0
37146	-0.000206803	-0.00245409	-0.00151302	-0.496769	-0.0267808	4710	-0.865519
37151	0.000152829	-0.00244468	-0.00186256	0.509391	0.0505357	5290	-0.857081
37157	0.000107767	-0.00235358	-0.00216701	0	0	5650	0
37161	-0.000241166	-0.0020258	-0.00231491	0.0278132	-0.0519581	4700	-0.996566
37167	-0.000871034	-0.00161865	-0.00239256	-0.503128	-0.0386634	5250	-0.861387
37172	-0.00148404	-0.00130316	-0.00245722	0	0	5700	0
37177	-0.00192825	-0.000925859	-0.00261425	0.732376	-0.501268	4740	-0.459711
37182	-0.00220369	-0.000904389	-0.00286137	-0.719315	0.465794	5210	-0.512099
37187				0.0346754	-0.0388233	5200	-0.996949
37188	-0.00215918	-0.00158458	-0.00311456				
37193	-0.00206658	-0.00243802	-0.00318908	0	0	5800	0
37198	-0.00205874	-0.00309745	-0.00301468	0.660048	-0.48638	4680	-0.57053
37203	-0.00218757	-0.00359876	-0.00277158	-0.738486	0.0255943	5190	-0.671271
37208	-0.00285389	-0.00365719	-0.00236436	0.720255	-0.448904	5280	-0.527172
37214	-0.00384692	-0.00329721	-0.00200985	0.189391	-0.543516	5160	-0.81764
37219	-0.0048933	-0.00295254	-0.00179129	0.638478	-0.493744	5220	-0.588469
37224	-0.00553187	-0.00242008	-0.00168117	0.698313	-0.457219	5260	-0.549062
37229	-0.00566951	-0.00151127	-0.00178331	-0.0296294	0	5160	-0.999558
37235	-0.00549792	-0.000808695	-0.00197477	-0.921478	-0.0119927	5280	-0.383866
37240	-0.00478654	-0.000119169	-0.00226852	0.675609	-0.462901	5240	-0.571848
37245	-0.00371334	0.000563417	-0.00255766	0	0	5640	0
37257	-0.000320716	0.00280349	-0.00387064	0	0	11360	0
37262	0.000530624	0.00331781	-0.00440852	0	0	4940	0
37266	0.00120551	0.00388323	-0.00517998	-0.871121	-0.0752478	4420	-0.484424
37271	0.00136344	0.00420428	-0.00582386	0.452398	-0.207808	4870	-0.866775
37277	0.00116784	0.00457492	-0.00666237	0	0	6170	0
37282	0.000476752	0.00416446	-0.00774207	-0.673516	-0.529969	4420	-0.514047
37287	8.12088e-05	0.00326616	-0.0082223	-0.90346	0.0429715	5090	-0.422532
37292	-0.000468523	0.00191596	-0.00847802	0	0	5700	0
37297	-0.000708217	0.00100414	-0.00827866	-0.447255	-0.525857	4710	-0.721151
37302	-0.000715018	0.000802478	-0.00797777	0.729837	-0.492504	5240	-0.470529
37308	-0.000418706	0.00115972	-0.00750971	0	0	5700	0
37313	-0.000110208	0.0018689	-0.00713408	0	0	5290	0
37319	0.000146341	0.00255281	-0.00675008	0	0	5680	0
37324	0.000471579	0.00309541	-0.0063898	0.600639	0	4900	-0.799285
37329	0.000941088	0.00324856	-0.00620668	0	0	5530	0
37335	0.00128839	0.00341239	-0.00608924	0	0	5300	0
37339	0.0016975	0.00385565	-0.00609474	-0.90681	0.0508777	4450	-0.418352
37345	0.00179811	0.0047478	-0.00636671	0	0	5390	0
37350	0.00130776	0.00575592	-0.00673942	0	0	5210	0
37355	5.85378e-06	0.00619283	-0.00731901	0.569007	0.0384722	4810	-0.819371
37360	-0.00125775	0.00586161	-0.00783976	0.915521	-0.0380895	5220	-0.396219
37365	-0.00299841	0.00457834	-0.00806115	0.194892	-0.563346	5130	-0.800799
37370	-0.00407389	0.00312798	-0.00825657	0.649727	-0.529199	5240	-0.543797
37375	-0.00425215	0.00218169	-0.00828857	0.887493	-0.0240111	5180	-0.459708
37381	-0.00364092	0.00173406	-0.00823506	0	0	5740	0
37386	-0.00220593	0.00143459	-0.00810291	0.570595	-0.777391	4700	-0.260046
37391	-0.00111771	0.00146346	-0.00796238	0.515024	0.0240168	5210	-0.856762
37397	6.35434e-05	0.00183361	-0.00782721	0	0	5820	0
37408	0.000816353	0.00285118	-0.00757371	0.514628	1.58172e-08	10870	-0.855441
37413	0.000473458	0.00314484	-0.00744315	0	0	4930	0
37417	6.7989e-05	0.00326898	-0.00733704	0.70824	-0.49151	4490	-0.504956
37422	-0.000683307	0.00344197	-0.00728974	0.6626	-0.247644	5240	-0.704453
37428	-0.00149637	0.00344086	-0.00708821	0.870103	-0.0752452	5260	-0.486216
37433	-0.00231165	0.00335424	-0.00699053	0.544007	0.0746327	5160	-0.83574
37438	-0.00294665	0.00299048	-0.00675238	0.531012	0.0119901	5520	-0.845281
37444	-0.00343805	0.00245191	-0.00649822	0.677754	-0.304539	5410	-0.668787
37449	-0.00358125	0.00184162	-0.00600053	0.702668	-0.475789	4990	-0.527348
37454	-0.00342132	0.00126423	-0.00541661	0.666941	0.505943	4960	-0.545346
37459	-0.00275367	0.000408212	-0.00481443	0.210048	-0.477184	5270	-0.853183
37465	-0.00168296	-0.000444664	-0.00442991	0	0	6210	0
37470	-0.000803237	-0.000999688	-0.00401793	0.490426	-0.05088	4450	-0.868052
37475	0.000172603	-0.00124238	-0.00389613	-0.724344	1.64513e-10	4950	-0.686984
37481	0.000713148	-0.00115446	-0.003995	0	0	6120	0
37486	0.00115209	-0.000422902	-0.00421373	0	0	5300	0
37490	0.000916817	0.000260478	-0.00442709	0.943314	-0.296395	4470	-0.137924
37496	0.000431899	0.000683434	-0.00470685	0	0	5470	0
37501	-0.000641632	0.00138884	-0.00501178	0.866985	-0.0634116	4800	-0.490852
37506	-0.00117984	0.00166051	-0.0052808	0.537207	-0.0175812	5120	-0.84126
37511	-0.00192185	0.00222534	-0.00555437	0.90093	0.0240112	5250	-0.432789
37516	-0.00244847	0.00276644	-0.00584242	0.669606	-0.44496	5240	-0.592766
37522	-0.00294756	0.00321205	-0.0059556	-0.716124	0.526583	5240	-0.457098
37527	-0.00345424	0.0034698	-0.00578169	0.551931	-0.0506692	5170	-0.832286
37532	-0.00366309	0.00327628	-0.00549937	0.669606	-0.44496	5280	-0.592766
37537	-0.0035879	0.00268271	-0.0051102	0.210622	-0.430783	5150	-0.877066
37542	-0.00303095	0.00194719	-0.00469129	0.0108534	-0.0384675	5230	-0.997507
37553	-0.00080808	0.000862817	-0.00382958	-0.115909	0.107921	10850	-0.987346
37558	-0.000142222	0.000570308	-0.0036284	0.5129	-0.726111	4800	-0.45422
37564	0.000318185	0.000361051	-0.00358375	-0.0322109	0	5680	-0.999476
37569	0.000362437	0.00030986	-0.00370479	0.704075	-0.462056	5290	-0.536103
37574	2.79854e-05	0.000409084	-0.00398921	-0.878252	-0.0508533	5150	-0.47459
37579	-0.000495782	0.000472414	-0.00421634	-0.670509	-0.523603	5230	-0.522382
37585	-0.00120274	0.000727378	-0.00451368	0	0	5610	0
37590	-0.00188519	0.00112738	-0.00480565	0	0	4930	0
37595	-0.00239579	0.00150215	-0.00508614	-0.513719	-0.727186	4650	-0.451568
37600	-0.00269484	0.00189062	-0.00522994	0	0	5760	0
37605	-0.0027839	0.00242413	-0.00542945	0.67991	-0.501195	4670	-0.532119
37610	-0.00265688	0.0026056	-0.00544723	0.484393	-0.471428	5200	-0.734671
37615	-0.0023077	0.00265191	-0.00530468	0.148728	-0.479649	5230	-0.864696
37621	-0.00184402	0.00246153	-0.00502088	0	0	5720	0
37626	-0.00091083	0.00205357	-0.00461267	0.521661	-0.036855	4700	-0.852328
37631	-0.00020755	0.00177774	-0.00422282	-0.676606	-0.515905	5220	-0.523703
37637	0.000497949	0.00153019	-0.00378186	0	0	5740	0
37642	0.000965165	0.00131549	-0.00354556	-0.733527	0.463922	4800	-0.49329
37647	0.000994081	0.0011138	-0.00345358	-0.68527	0.492468	5120	-0.533391
37652	0.000869531	0.00081439	-0.00347309	0	0	5730	0
37657	0.000494563	0.000726505	-0.00353916	-0.925733	-0.0249597	4700	-0.377313
37662	9.29094e-05	0.000756973	-0.00359836	-0.713349	-0.508345	5230	-0.48135
37668	-0.000253731	0.000847754	-0.00360564	0	0	5720	0
37673	-0.000474359	0.00103626	-0.00353427	0.704772	-0.521954	4750	-0.47695
37679	-0.000623195	0.00159198	-0.00357209	0	0	5680	0
37683	-0.000943805	0.00215453	-0.00371757	0.719177	-0.448904	4800	-0.52862
37689	-0.00143923	0.0024956	-0.00388669	0	0	5640	0
37694	-0.00201706	0.00257628	-0.0039596	0.703763	-0.521978	4730	-0.478411
37705	-0.00267499	0.0028463	-0.00378665	0.146857	-0.524587	10860	-0.838595
37709	-0.00242659	0.00299185	-0.00357936	0.489115	-0.0257745	4790	-0.871603
37715	-0.00208124	0.00306485	-0.00339347	0.538037	0.024017	5230	-0.842509
37720	-0.0015817	0.00291795	-0.00314805	0.675609	-0.462901	5260	-0.571848
37725	-0.00107152	0.00255575	-0.00299503	0.660995	-0.260335	5410	-0.703296
37730	-0.000618656	0.00215008	-0.00283363	0.633037	-0.279585	5080	-0.719526
37735	-0.00020401	0.00190783	-0.00262873	0.489115	0.0257745	5120	-0.871603
37741	-3.9516e-06	0.00183969	-0.00256815	0.65812	-0.508353	5250	-0.55344
37746	-1.76943e-05	0.00181125	-0.00248162	0.563282	0.0746209	5170	-0.822858
37751	-0.000326149	0.00165914	-0.00258292	0.674607	-0.541038	5200	-0.498806
37756	-0.000869732	0.00139556	-0.00276895	0.692438	-0.438372	5320	-0.571168
37762	-0.00148808	0.00109536	-0.00301834	0.670262	-0.483211	5140	-0.560251
37767	-0.0020598	0.000905904	-0.0032616	0.497224	-0.050807	5580	-0.865657
37773	-0.0025742	0.000832517	-0.00347124	0.497224	-0.050807	5370	-0.865657
37778	-0.0028259	0.000843123	-0.0037343	0.656508	-0.541954	5190	-0.521447
37783	-0.00284394	0.00108049	-0.00390342	0.458787	0.024016	5200	-0.88811
37788	-0.00275356	0.0015255	-0.00408933	0.682206	-0.460653	4980	-0.564818
37793	-0.00251202	0.00215219	-0.00414007	0.68562	-0.459654	5010	-0.561488
37798	-0.00221934	0.00268032	-0.00405338	0.654887	-0.555466	5220	-0.50912
37803	-0.00192288	0.00310761	-0.0039354	0.564811	0.0246689	5200	-0.822799
37809	-0.00152109	0.00342569	-0.00369679	0.670954	-0.532656	5360	-0.512564
37814	-0.00118652	0.00353376	-0.00352387	0.553774	-0.0496522	5080	-0.831084
37819	-0.000871835	0.00345248	-0.00338685	0.639719	-0.262908	5240	-0.721818
37824	-0.00064346	0.0030658	-0.00333841	0.658963	-0.488856	5250	-0.569687
