TIMESTAMPms	M81GYROx	M81GYROy	M81GYROz	M81OPTICALFLOWflowcompmx	M81OPTICALFLOWflowcompmy	M81OPTICALFLOWflowx	M81OPTICALFLOWgrounddistance
8588	0.00207514	0.000366871	-0.000833998	0.447534	-0.880311	5980	-0.146644
8594	0.00104115	0.000151526	-0.00069801	-0.55296	0.00144979	5940	-0.833202
8600	0.000622644	-0.000174506	-0.00048645	0.0272556	-0.0508054	5950	-0.996642
8606	0.000346192	-0.000526464	1.82759e-05	-0.276057	-0.266933	6040	-0.923021
8612	0.000356083	-0.000553898	0.000296954	-0.600639	0	5940	-0.799285
8618	0.000505695	-0.000441607	0.000593164	-0.0568434	-0.0240184	5930	-0.998088
8624	0.000859147	-0.000485847	0.000679381	-0.484202	0	5960	-0.873022
8636	0.00182031	-0.000970624	0.000631212	-0.0648099	0.0119901	12370	-0.996129
8642	0.001869	-0.000923953	0.000491427	0.538521	0.0750755	5910	-0.83923
8648	0.00170313	-0.00087805	0.000428771	-0.556512	0.0626544	6240	-0.82643
8655	0.00124944	-0.000766491	0.000328709	-0.503023	0.00164368	6570	-0.864053
8661	0.000281187	-0.000596916	0.00024469	-0.100601	-0.51445	6570	-0.849612
8667	-0.00097328	-0.000469351	0.000169079	-0.502804	0.0626098	6150	-0.860168
8673	-0.00263457	-0.000665525	0.000111035	0.10156	-0.95106	6030	-0.285998
8679	-0.00464462	-0.000941847	0.00024082	-0.557769	-0.0119899	5950	-0.82787
8685	-0.00637655	-0.0012525	0.000367538	-0.216085	0.485576	5930	-0.845069
8692	-0.00861069	-0.00167001	0.000447669	-0.194227	0.670083	6510	-0.716144
8698	-0.0109484	-0.00219972	0.000325464	-0.366912	0.419908	6080	-0.828054
8704	-0.0129928	-0.00271257	5.66773e-05	-0.321854	0.446236	5950	-0.834972
8710	-0.015579	-0.00327271	-0.00034875	-0.269798	0.359757	6010	-0.893016
8716	-0.0174396	-0.00358084	-0.000686948	-0.0465956	0.806819	5930	-0.587047
8722	-0.0188611	-0.00356522	-0.000955633	-0.23435	0.451077	5960	-0.860684
8728	-0.0194539	-0.00314875	-0.00110137	0.367024	0.494146	5970	-0.787409
8734	-0.0198391	-0.00256512	-0.00121349	0.379087	0.440872	5950	-0.813529
8740	-0.0196126	-0.00202888	-0.00114618	0.166138	0.454231	5950	-0.874788
8746	-0.0187953	-0.0012896	-0.00105063	-0.113172	0.564945	5930	-0.817265
8752	-0.0180016	-0.000718371	-0.000983336	0.259616	0.4952	5970	-0.829074
8758	-0.0169187	-0.000269358	-0.000901542	-0.0934041	0.681186	5950	-0.723797
8763	-0.015855	-0.000102124	-0.000901452	0.282744	0.381216	5960	-0.880014
8769	-0.0144692	0.000114722	-0.000843336	0.0311736	0.868621	6000	-0.491069
8775	-0.0133782	0.000396444	-0.000863102	0.190582	-0.789584	5950	-0.58136
8788	-0.0110642	0.000187204	-0.00105618	-0.340888	-0.937815	12350	-0.0304663
8794	-0.0101034	-0.000302222	-0.000915592	-0.25017	-0.428752	5970	-0.867615
8800	-0.00877155	-0.000723646	-0.000555126	-0.48595	-0.76296	5920	-0.426133
8806	-0.00745363	-0.000890018	-2.97792e-05	0.473866	-0.00479703	5930	-0.878663
8812	-0.00564567	-0.00103881	0.000721513	-0.0772028	-0.834482	6180	-0.543974
8818	-0.00407992	-0.000974574	0.00139943	-0.0452232	-0.861476	6640	-0.503993
8825	-0.00215853	-0.000448422	0.00176654	0.539595	0.0255382	6560	-0.839527
8832	-0.000354915	0.000101347	0.00180912	0.244452	-0.966225	6660	0.0572559
8838	0.00131185	0.000714431	0.00142871	0.0169683	-0.807307	6230	-0.587979
8844	0.00260357	0.000941121	0.00105369	-0.325445	-0.47856	5990	-0.815147
8850	0.00341797	0.00106548	0.000472556	0.155073	0.489615	5910	-0.856067
8856	0.00376502	0.00119364	8.77019e-05	0.0501417	-0.0508245	5990	-0.997446
8862	0.00390742	0.00135462	-0.000249013	0	0	6690	0
8868	0.00384519	0.00127355	-0.000400925	0.300963	-0.501046	5960	-0.81111
8874	0.00393566	0.00100391	-0.000289413	-0.0106986	0	5930	-0.998251
8880	0.00449339	0.000749562	9.54222e-05	-0.0322109	0	5930	-0.999476
8886	0.00551298	0.000596786	0.000675677	0.526716	0.051313	5950	-0.848461
8892	0.00743265	0.000472275	0.00150707	-0.0434013	0.0119901	6000	-0.997292
8898	0.00925592	0.000324107	0.00226355	0.479616	0.752303	5990	-0.451502
8904	0.0120059	0.000126327	0.00251452	0.00139924	-0.0627462	5950	-0.996333
8910	0.014609	-0.00024933	0.00261352	-0.0127322	-0.0508907	5950	-0.998622
8916	0.0181082	-7.29356e-05	0.00233	-0.0779315	-0.0346253	5950	-0.996345
8922	0.020784	0.000356162	0.00176019	0.229425	-0.0748565	5960	-0.970335
8935	0.0252737	0.00254815	0.000669729	-0.13325	0.456226	12700	-0.879639
8941	0.0252757	0.00365803	0.000229883	-0.216929	0.440594	6290	-0.86916
8947	0.0252732	0.00399666	-4.53595e-06	0.367516	-0.420599	5960	-0.829417
8953	0.02526	0.00379164	-0.000288559	-0.146209	0.523158	5960	-0.839434
8959	0.0244222	0.00325986	-0.000495441	0.333009	-0.412943	5940	-0.845697
8965	0.0227942	0.00233722	-0.000474013	-0.135278	0.613837	5980	-0.775581
8971	0.0212153	0.00157348	-0.000446479	-0.0353845	-0.0507628	5950	-0.996388
8977	0.0190418	0.00118928	-0.000390699	-0.195028	0.453036	6320	-0.869427
8983	0.0168639	0.000879946	-0.00040593	-0.21327	0.498387	6270	-0.838299
8990	0.0144785	0.000705779	-0.000525759	0.148389	0.524368	6440	-0.83845
8996	0.0124362	0.000511014	-0.000712766	0.358775	-0.931567	6600	-0.00922058
9002	0.00978028	0.000307107	-0.000785991	0.0466839	-0.863068	6000	-0.501924
9008	0.00717422	-2.88659e-05	-0.000744683	0.0616143	-0.847992	5980	-0.52473
9014	0.00521664	-0.000151787	-0.000709487	-0.394601	0.417931	5950	-0.818247
9020	0.00284849	-0.000185366	-0.000668187	0.206931	-0.517903	5980	-0.830033
9026	0.000680611	-5.17344e-05	-0.000811659	-0.22375	0.45145	5950	-0.863313
9032	-0.00117401	0.000268179	-0.00100474	0.0161785	-0.834623	6010	-0.548538
9038	-0.00349571	0.000586534	-0.00155742	-0.190784	-0.541529	5940	-0.818548
9044	-0.00518424	0.000580368	-0.00200315	0.455302	0.481413	5930	-0.748339
9050	-0.00693978	0.000129078	-0.00213122	0.22679	-0.805284	6000	-0.544709
9056	-0.00771634	-0.000497009	-0.00185004	0.589455	0.268195	6040	-0.761121
9062	-0.00790873	-0.00101767	-0.00123676	-0.203888	0.56061	5950	-0.802383
9068	-0.00758345	-0.00120539	-0.000597582	0.522514	0.0503867	5960	-0.850655
9074	-0.00657792	-0.0013343	7.81801e-05	-0.274917	0.411469	5960	-0.867026
9086	-0.00351637	-0.00150748	0.00103637	-0.101599	0.505384	12350	-0.85688
9092	-0.00140416	-0.00172493	0.00129128	-0.0427951	-0.0387737	5910	-0.996636
9099	0.000310812	-0.00191564	0.00149959	0.118487	0.455956	6160	-0.880161
9105	0.00201263	-0.00173984	0.00148722	-0.450383	0.283742	6580	-0.84651
9112	0.00351501	-0.00128614	0.00140996	0.499008	-0.0507478	6540	-0.863155
9118	0.00453547	-0.0006294	0.00122047	0.676108	-0.54622	6300	-0.491065
9124	0.00488775	4.40748e-05	0.00097297	-0.182531	-0.551124	5940	-0.812135
9130	0.00483	0.000429641	0.000759854	-0.0857452	0.522403	5950	-0.848129
9136	0.00424467	0.000627345	0.000387188	0.447861	-0.526569	5940	-0.722127
9142	0.00351205	0.000622702	0.000121449	-0.271175	-0.43877	6450	-0.856704
9148	0.00202973	0.000497425	-0.000225958	-0.563282	-0.0746209	6030	-0.822858
9154	0.000519315	0.000218695	-0.00061685	0.281807	-0.956103	5990	0.0554943
9160	-0.00152617	-0.000184457	-0.000893177	0.739096	-0.488896	5950	-0.459715
9166	-0.00355541	-0.000887627	-0.000975546	-0.138046	0.508842	5940	-0.849404
9172	-0.00519354	-0.00138611	-0.000866268	0.663521	0.525861	5940	-0.528993
9178	-0.00745758	-0.00178757	-0.000607353	-0.355651	0.399991	5960	-0.844644
9184	-0.00936407	-0.0020027	-0.000395038	0.0167067	0.820738	6010	-0.568098
9190	-0.0120621	-0.00238349	-5.90557e-05	-0.343636	-0.0240147	5970	-0.938633
9196	-0.0144201	-0.00277646	4.17329e-05	-0.208351	0.473525	5920	-0.855304
9202	-0.0175063	-0.00332743	6.92149e-05	-0.25017	0.428752	5980	-0.867615
9208	-0.019863	-0.00365541	5.16474e-05	-0.504392	-0.262788	5930	-0.822176
9214	-0.022518	-0.00342981	-6.44106e-05	-0.303633	0.44938	5970	-0.839965
9220	-0.0242085	-0.00281942	-0.00037057	0	0.848924	6050	-0.525313
9226	-0.0247077	-0.0018556	-0.000967594	-0.146698	0.523696	5960	-0.837163
9238	-0.0247052	-0.000973563	-0.00176689	0.281589	0.427712	12420	-0.858874
9244	-0.0247027	-0.00137736	-0.00195148	0.0107168	0	5940	-0.999942
9250	-0.0236459	-0.00183685	-0.00180316	0	0.8496	5980	-0.525731
9256	-0.0209781	-0.00201915	-0.0013968	-0.0360478	-0.0240184	5950	-0.999057
9262	-0.0185007	-0.00183112	-0.000878239	-0.130405	0.500413	6140	-0.855664
9269	-0.0151051	-0.00131557	-0.00020703	-0.0207395	-0.0508621	6580	-0.998489
9275	-0.0117411	-0.000886351	0.000366383	0.00203472	-0.875443	6070	-0.482276
9281	-0.00915166	-0.000725926	0.000748863	-0.25017	0.428752	5930	-0.867615
9287	-0.00628378	-0.000658665	0.000978603	-0.0313995	-0.821048	6000	-0.568019
9293	-0.00398806	-0.000473831	0.000984613	0.25017	0.428752	5950	-0.867615
9299	-0.00274162	-0.000147767	0.00096161	0.0501417	-0.0508245	5950	-0.997446
9305	-0.00161441	0.000214913	0.000908068	-0.0795916	-0.0119901	6140	-0.995057
9311	-0.000898843	0.000383626	0.000910268	-0.0176863	-0.846421	6580	-0.529041
9318	-0.000312381	0.000572937	0.000988054	-0.131393	0.546339	6560	-0.82708
9324	-0.000322276	0.000727871	0.00100323	-0.569007	-0.0384722	6010	-0.819371
9330	-0.000522282	0.000875918	0.000996254	0.0156139	-0.0364982	5930	-0.999211
9336	-0.000690201	0.000769704	0.00102899	-0.159008	0.564205	5900	-0.808089
9342	-0.000750449	0.000636777	0.00117013	-0.887174	0.0240117	6030	-0.460367
9348	-0.000641192	0.000669544	0.00133798	0.610025	-0.000475236	6010	-0.790248
9354	-0.00033878	0.000751172	0.00145925	-0.0353845	-0.0507628	5950	-0.996388
9360	-7.45735e-05	0.00076484	0.00153011	0.163058	0.502086	5910	-0.84923
9366	0.000222437	0.000667798	0.0014139	0	0	6680	0
9372	0.000598823	0.000365383	0.00117249	-0.205092	-0.43768	5950	-0.873495
9385	0.00188527	-0.00024393	0.000808948	-0.878223	-0.0500783	12500	-0.472056
9391	0.0034495	-0.000462269	0.0008814	0.0401279	0	6380	-0.999194
9397	0.00547016	-0.00042023	0.00102714	-0.0667135	-0.0300749	5940	-0.995622
9403	0.00731729	-0.000207933	0.00105376	0.0156139	-0.0364982	5930	-0.999211
9409	0.00950553	0.000180712	0.000855908	-0.280012	0.451802	5960	-0.845036
9415	0.01135	0.000332631	0.000603102	-0.0108534	-0.0384675	5930	-0.997507
9421	0.0132637	0.000512785	0.000273207	0.0205912	-0.0400479	5950	-0.998982
9427	0.0145176	0.000844095	4.71826e-05	-0.321438	-0.46198	6220	-0.824543
9434	0.0156202	0.00132044	-9.17801e-05	-0.115015	0.524698	6660	-0.843419
9440	0.0164768	0.00170053	-1.23663e-05	0.0421417	-0.0508811	6560	-0.997815
9447	0.0169615	0.0019004	7.3911e-05	-0.115015	0.524698	6230	-0.843419
9453	0.0173049	0.00197427	0.000176977	-0.195028	0.453036	5960	-0.869427
9459	0.0174223	0.00194506	0.000208263	0.00587761	-0.074837	5980	-0.997176
9465	0.0171502	0.00187157	0.000184573	-0.146621	-0.521195	5930	-0.840679
9470	0.0171502	0.00187157	0.000184573	-0.0421417	-0.0508811	5990	-0.997815
9471	0.0164889	0.00188207	0.000174629	-0.0421417	-0.0508811	5990	-0.997815
9476	0.0155954	0.00175972	0.00022424	0.209821	-0.476303	5960	-0.853879
9482	0.014964	0.00150683	0.000378445	-0.0632029	-1.09819e-09	5930	-0.996305
9488	0.0139234	0.00126235	0.000574628	0.43544	-0.651077	5930	-0.620131
9494	0.0131172	0.00110647	0.000766211	-0.117168	0.213891	5900	-0.968061
9500	0.012512	0.000907086	0.00101656	-0.295465	-0.402371	5950	-0.86631
9506	0.0123183	0.000870347	0.000981341	-0.209821	-0.476303	5930	-0.853879
9512	0.0121942	0.000923705	0.00089344	0.0870565	-0.480874	6010	-0.872217
9518	0.012109	0.00108624	0.000629941	0.335121	0.468509	5920	-0.81721
9524	0.0120207	0.00130755	0.000123674	-0.124735	-0.202063	5950	-0.969655
9536	0.0117202	0.00147081	-0.000805524	-0.318988	0.490717	12360	-0.810606
9542	0.0110533	0.00159969	-0.00131547	-0.206617	-0.520328	5930	-0.828396
9548	0.01022	0.00156059	-0.00161234	0.513814	-0.317129	6070	-0.795013
9555	0.0088912	0.00131153	-0.00171983	0.144432	-0.523559	6590	-0.839594
9562	0.00746713	0.000934232	-0.00156467	-0.0727554	0.269401	6580	-0.958513
9568	0.00620278	0.000500467	-0.00128125	0.045792	-0.886233	6450	-0.459878
9574	0.00486832	0.00015455	-0.000813856	-0.0427951	-0.0387737	5930	-0.996636
9580	0.00394705	-0.000162321	-0.000548075	0.578888	-0.71698	5960	-0.388288
9586	0.00299151	-0.000412734	-0.000176193	-0.0871065	-0.0240184	5920	-0.995906
9592	0.00233383	-0.00060815	-5.914e-06	-0.533329	-0.0375788	6320	-0.84307
9598	0.00185259	-0.000637103	0.000106322	0.536874	-0.746497	6160	-0.393075
9604	0.00161953	-0.000560688	0.000187243	-0.133304	-0.501044	5950	-0.855025
9610	0.00171786	-0.000352959	0.000146758	0.0421417	0.0508811	5940	-0.997815
9616	0.00191773	-8.87507e-05	-3.42071e-05	-0.664794	-0.268192	5950	-0.694797
9622	0.00196335	0.000222005	-0.000239587	-0.55747	0.00958594	5960	-0.828103
9628	0.0017089	0.000405224	-0.000410588	0.00868055	-0.0508556	5940	-0.998666
9634	0.00125598	0.000417399	-0.000474681	0.459538	-0.745514	6040	-0.479222
9640	0.00044348	0.000270001	-0.000483796	-0.222531	0.495568	5940	-0.837563
9646	-6.20047e-05	2.56525e-05	-0.000400525	-0.551489	-0.0508846	5950	-0.832598
9652	-0.000583473	-0.000259901	-0.000237095	-0.184821	0.511604	5920	-0.837092
9658	-0.000993417	-0.00038738	-5.53572e-05	-0.547115	0.0119901	5960	-0.834948
9664	-0.00144073	-0.00042628	4.3904e-05	-0.501946	-0.0515271	5930	-0.863302
9670	-0.00194068	-0.000362103	1.87039e-05	-0.53657	0.0289073	5960	-0.841353
9676	-0.00270323	-0.000298696	-0.000142398	-0.53215	-0.0391489	5980	-0.843742
9688	-0.00425517	-0.000785783	-0.000587507	-0.312743	-0.480103	12370	-0.817504
9694	-0.00517553	-0.00117204	-0.00079054	-0.458787	0.024016	5920	-0.88811
9700	-0.00592935	-0.00130324	-0.000928656	-0.500938	0.0496516	5980	-0.863811
9706	-0.00691597	-0.00137183	-0.00104614	-0.0347023	0.0164169	5940	-0.999258
9712	-0.00781545	-0.00137551	-0.00116896	-0.204449	0.451966	5990	-0.866342
9718	-0.0090088	-0.00119289	-0.00133758	0.151053	0.501589	6580	-0.84983
9725	-0.0102066	-0.00102404	-0.00132981	-0.269673	0.960569	6580	0.0348447
9732	-0.011402	-0.000893378	-0.00113575	-0.483829	0.0749624	6570	-0.871472
9738	-0.0125522	-0.000850532	-0.000766862	-0.180371	0.453101	6340	-0.871083
9744	-0.0139024	-0.000941304	-0.000403356	0.235817	0.516116	5930	-0.823415
9750	-0.015231	-0.00117637	-0.000144488	-0.329281	0.458457	5960	-0.823413
9756	-0.0171497	-0.00161298	6.09096e-05	0.128853	0.544469	6030	-0.82876
9762	-0.018536	-0.00191058	8.53356e-05	-0.558395	0.0666073	5970	-0.82485
9768	-0.0195199	-0.00205011	0.000199853	-0.1012	0.501433	5980	-0.859013
9774	-0.0198477	-0.00204914	3.56793e-05	-0.329864	0.355315	5930	-0.874324
9780	-0.0197022	-0.00214361	-0.000265909	-0.288075	0.493092	5970	-0.82089
9786	-0.0190238	-0.00237703	-0.000630074	-0.314536	0.378493	5990	-0.870236
9792	-0.0177293	-0.00264555	-0.000914035	-0.72825	-0.445404	5930	-0.517582
9798	-0.0163723	-0.00263841	-0.00113002	-0.237109	0.40779	6030	-0.88128
9804	-0.0145359	-0.00242208	-0.00132383	-0.383146	-0.397482	5940	-0.833733
9810	-0.0129494	-0.00210803	-0.00148175	0.268244	0.408656	5940	-0.87211
9816	-0.010763	-0.00166957	-0.00141441	-0.0569301	0.0748322	5970	-0.995569
9821	-0.010763	-0.00166957	-0.00141441	0.273435	-0.959342	5990	-0.0390502
9822	-0.00886079	-0.00108303	-0.00115086	0.273435	-0.959342	5990	-0.0390502
9834	-0.0046507	0.000727347	-0.000445265	0.279595	-0.958279	12400	-0.012112
9840	-0.0032828	0.00112659	-0.000156615	-0.206214	0.521391	6550	-0.828014
9846	-0.00198527	0.00129139	0.000133532	0.643267	-0.512145	5990	-0.567161
9852	-0.00111926	0.00132715	0.000446556	-0.472059	0	5940	-0.881455
9858	-0.00078626	0.00140566	0.000529733	-0.237337	-0.969215	5940	0.0302961
9864	-0.000996909	0.00128335	0.00045333	0.135512	0.553285	5950	-0.819836
9870	-0.00152974	0.00101295	0.000447176	0.388683	0.334334	5930	-0.858094
9876	-0.00212206	0.00041731	0.000375362	0.368179	0.239492	6010	-0.898248
9883	-0.0023364	-5.30511e-05	0.000399757	0.526716	0.051313	6550	-0.848461
9889	-0.00226821	-0.000415711	0.000516533	0.0107168	0	6450	-0.999942
9896	-0.00185874	-0.000648538	0.000569927	0.709709	0.491609	6570	-0.5036
9902	-0.00136381	-0.000837059	0.000650802	-0.573568	0.00479739	5960	-0.817079
9908	-0.000642922	-0.000962954	0.000619433	-0.672455	0.533102	5910	-0.510128
9914	-1.83107e-05	-0.000791833	0.000492629	-0.682666	0.529518	5930	-0.5002
9920	0.000904769	-0.000387859	0.000306284	-0.537197	0	6000	-0.84145
9926	0.00169949	7.67552e-06	0.000165769	0.301943	-0.951142	5990	-0.0278991
9932	0.00293696	0.000649783	0.000197056	-0.702441	0.448044	5970	-0.549963
9937	0.00415293	0.00113454	0.000293238	0.555388	0.0496507	5940	-0.829992
9943	0.00568105	0.00152764	0.000410788	0.153591	-0.534551	5940	-0.829027
9949	0.00681811	0.00154123	0.000495496	-0.0421417	-0.0508811	5930	-0.997815
9955	0.00859945	0.00121582	0.000775653	0.550945	0.684143	5980	-0.474372
9961	0.0102264	0.000991226	0.000868723	0.398798	0.248894	6020	-0.8807
9967	0.0124792	0.000917831	0.000980872	0.0779315	-0.0346253	5940	-0.996345
9973	0.0144501	0.000994089	0.000927328	-0.0501417	-0.0508245	5940	-0.997446
9986	0.0185258	0.00159029	0.000282074	0.383146	-0.397482	12390	-0.833733
9992	0.0196638	0.00182681	-4.01538e-05	-0.259616	0.4952	5990	-0.829074
9998	0.0205598	0.0021473	-0.000378383	-0.176906	-0.0388274	5940	-0.981741
10004	0.0208097	0.00228452	-0.000570748	0.326536	0.399677	6500	-0.856232
10011	0.0206457	0.00242554	-0.000636352	-0.238707	0.474516	6600	-0.847261
10017	0.0199993	0.00230848	-0.000568337	0.0465956	0.806819	6620	-0.587047
10023	0.0190444	0.00210974	-0.000259824	0.253076	-0.484395	6020	-0.835423
10029	0.017982	0.00203929	-4.02365e-06	0.62138	-0.518107	5920	-0.585839
10035	0.0169769	0.00193601	0.000164711	0.288075	-0.493092	5950	-0.82089
10041	0.0153528	0.0017793	0.000367024	-0.0421417	-0.0508811	6150	-0.997815
10048	0.013741	0.00127062	0.0005571	0.531106	-0.734545	6290	-0.421858
10054	0.0115156	0.000813921	0.000682259	0.57085	0.0624139	5910	-0.816611
10060	0.00904829	0.000179367	0.000746325	0.314649	-0.947044	6030	0.0268672
10065	0.00694927	-0.00022989	0.000634779	0.162668	-0.671466	5920	-0.722486
10071	0.00418469	-0.000596349	0.000458346	-0.0133542	-0.0627508	5940	-0.996244
10077	0.00235186	-0.0008513	0.000307126	0.264625	-0.961847	6010	0.0380971
10083	0.000245111	-0.0011444	9.33137e-05	-0.0575054	-0.00799371	5980	-0.996618
10089	-0.00121703	-0.00125958	-0.000154835	-0.518574	-0.0159889	5930	-0.852904
10095	-0.00261565	-0.00117928	-0.000412884	0.207696	-0.521116	5930	-0.827774
10101	-0.00341707	-0.00101196	-0.000628915	-0.539548	-0.0253575	5980	-0.841329
10107	-0.00415885	-0.000781277	-0.000911349	0.675071	0.483101	5930	-0.554544
10113	-0.00447453	-0.00068347	-0.00102731	0.0611809	-0.00599643	5940	-0.996414
10119	-0.00477719	-0.000668895	-0.00110661	0.662085	0.523651	5950	-0.532969
10125	-0.00493705	-0.000650504	-0.00106985	-0.526716	-0.051313	6000	-0.848461
10137	-0.00616503	-0.00109785	-0.000880397	0.0218571	-0.811499	12410	-0.581048
10143	-0.0065141	-0.00158944	-0.000515354	-0.49039	-0.0388599	5940	-0.868694
10149	-0.00705249	-0.00205655	7.48875e-05	0.222874	0.498674	5940	-0.837628
10155	-0.00750378	-0.0023312	0.000502443	-0.459933	-0.00799365	5930	-0.886012
10161	-0.00824515	-0.00252795	0.000979583	-0.0507924	-0.0239805	5950	-0.996726
10168	-0.00910022	-0.00281707	0.00121235	-0.522514	0.0503867	6500	-0.850655
10174	-0.0103003	-0.00329169	0.00137791	-0.022907	0.0317926	6140	-0.999226
10180	-0.0117843	-0.00354713	0.00145184	-0.291487	0.450912	5950	-0.843624
10186	-0.0132063	-0.00356281	0.00138069	-0.219525	0.539623	6000	-0.812581
10192	-0.0149916	-0.00337158	0.00118585	-0.522514	-0.0503867	6560	-0.850655
10199	-0.0164247	-0.00297498	0.00101395	0.367516	0.420599	6620	-0.829417
10205	-0.0173805	-0.00260439	0.000826786	0.217321	-0.502761	6290	-0.834638
10211	-0.0179308	-0.0023537	0.000493051	-0.0254639	0.87433	5990	-0.481166
10217	-0.0181718	-0.00239393	0.00020287	-0.472059	0	5940	-0.881455
10223	-0.0179401	-0.00231505	-2.62019e-05	-0.171751	0.4987	5930	-0.847597
10229	-0.0174703	-0.00194146	-0.000155995	-0.183496	0.485469	5960	-0.852801
10235	-0.01687	-0.00117089	-0.000284248	0.175885	-0.519892	5940	-0.835859
10241	-0.0165194	-0.000559204	-0.000413252	-0.206931	0.517903	5940	-0.830033
10247	-0.0162589	-0.000179686	-0.000529264	0.175866	0.523128	6010	-0.833911
10253	-0.0158915	-0.000184249	-0.00053761	-0.118085	0.654411	5930	-0.746063
10259	-0.015186	-0.000397249	-0.000391726	0.297128	0.405024	5960	-0.864618
10265	-0.0141751	-0.000733152	-0.000171798	-0.342242	-0.376618	5970	-0.860541
10271	-0.0122565	-0.00104382	0.000136676	-0.00740826	0.855148	5980	-0.515064
10277	-0.0103275	-0.000839865	0.000364187	0.00892681	-0.842577	5990	-0.535359
10290	-0.00419702	0.000503989	0.000526777	0.185576	-0.919997	12820	-0.344066
10296	-0.000917344	0.000788726	0.00024041	-0.360188	0.251062	6170	-0.896578
10302	0.00186801	0.000661141	6.09619e-05	0.0169683	-0.807307	6020	-0.587979
10308	0.00566703	0.000616792	-0.000107015	0.200379	0.516398	5920	-0.830543
10314	0.0088373	0.000993902	4.49329e-05	-0.00590297	0.0268622	5950	-0.99962
10320	0.0129754	0.00180923	0.000377053	0.593863	0.0119899	5970	-0.802373
10326	0.0161304	0.00275426	0.00101683	-0.291757	0.380044	5940	-0.875822
10332	0.0192935	0.0032747	0.00150843	0.045792	0.886233	6510	-0.459878
10339	0.0213554	0.00343242	0.00193355	-0.289832	0.415937	6590	-0.860009
10345	0.0227917	0.00298161	0.00216012	0.238707	0.474516	6540	-0.847261
10351	0.0234177	0.0024354	0.00217975	-0.00117926	0.0521964	5970	-0.998626
10357	0.0231825	0.00222367	0.00214594	0.0721871	-0.0239805	5950	-0.995405
10363	0.0221869	0.00215855	0.0020793	0.26579	-0.406085	5960	-0.873853
10369	0.0209738	0.0020461	0.00193326	0.125306	0.466387	6040	-0.873728
10375	0.0189446	0.0016733	0.00182236	-0.0207395	0.0508621	5940	-0.998489
10381	0.0161162	0.00096231	0.00150991	-0.000942778	-0.505866	5960	-0.860651
10387	0.0134919	0.00021627	0.0012578	-0.195028	0.453036	5940	-0.869427
10393	0.0100632	-0.000634297	0.00093242	-0.351113	0.933712	5950	-0.0391276
10399	0.00721889	-0.00114426	0.000752139	-0.00324941	-0.0829739	5900	-0.994848
10405	0.00349913	-0.00146023	0.000643646	0.308419	-0.949472	6030	-0.000516152
10411	0.000440181	-0.00166852	0.000525239	0.271211	0.477964	5960	-0.833435
10417	-0.00346977	-0.0019791	0.000548855	0.306661	0.472822	5940	-0.826
10423	-0.00642114	-0.00239196	0.000588502	0.313896	-0.947277	6030	0.0274441
10435	-0.0132264	-0.00342169	0.000613639	-0.246605	-0.0507424	12450	-0.966039
10441	-0.0156782	-0.00382906	0.000724286	-0.207851	0.477322	5960	-0.853481
10447	-0.0187406	-0.00434481	0.0011052	-0.334614	0.467801	5980	-0.815975
10454	-0.0209231	-0.00472689	0.00155709	-0.345516	0.934233	6420	-0.0667503
10460	-0.0232512	-0.00519139	0.00239679	-0.471502	0.0511834	6550	-0.879909
10467	-0.0244591	-0.00541534	0.00309363	-0.358775	0.931567	6630	-0.00922058
10473	-0.0246902	-0.00521552	0.00346209	-0.533931	0.712658	6210	-0.451283
10479	-0.024051	-0.00467902	0.00351443	-0.388659	0.294475	5940	-0.87112
10485	-0.0226644	-0.00400209	0.00330488	-0.308458	0.437631	5960	-0.842586
10491	-0.019776	-0.00306792	0.00286706	-0.221049	0.289959	6000	-0.931006
10497	-0.0167185	-0.00231862	0.0023514	-0.0402368	0.1918	6350	-0.98059
10503	-0.0122786	-0.00135102	0.0017167	0.0500119	-0.0240183	5940	-0.998452
10509	-0.00725961	-0.000276637	0.00114924	-0.31398	0.380714	5940	-0.869282
10515	-0.00321536	0.000615928	0.000658954	0.0607245	-0.85972	6020	-0.503803
10521	0.00131865	0.00136487	-5.42258e-05	-0.00587761	-0.074837	5960	-0.997176
10527	0.00451837	0.00157011	-0.000623795	0.0412606	-0.874009	6020	-0.480653
10533	0.00804684	0.00141191	-0.000891723	-0.656865	-0.188327	6000	-0.729802
10539	0.010519	0.00130488	-0.000736642	0.346836	0.488152	5980	-0.800656
10545	0.0129085	0.00158266	-0.000288391	0.0533019	-0.0276222	5940	-0.996501
10551	0.0141869	0.00195586	0.000169741	0.202871	-0.4991	5960	-0.840453
10557	0.0147459	0.00253669	0.000672874	-0.128853	0.544469	5940	-0.82876
10563	0.0145711	0.00276473	0.000891932	0.038697	-0.0276739	5930	-0.998865
10569	0.0141153	0.00252547	0.00122702	0.519779	0.0631125	5950	-0.84998
10575	0.0136199	0.00202741	0.00152467	-0.675234	0.462644	6020	-0.57153
10587	0.0122778	0.000923182	0.00220861	-0.244452	0.966225	12360	0.0572559
10593	0.0115994	0.000871171	0.00227176	0.342537	-0.936937	6000	0.0380193
10599	0.0107859	0.000937509	0.00219213	-0.00868055	-0.0508556	5910	-0.998666
10605	0.00980978	0.000814491	0.00190178	0.161437	-0.254497	5930	-0.951729
10611	0.00823445	0.000433421	0.00139997	0.258535	-0.964206	6020	0.00928264
