TIMESTAMPms	M81GYROx	M81GYROy	M81GYROz	M81OPTICALFLOWflowcompmx	M81OPTICALFLOWflowcompmy	M81OPTICALFLOWflowx	M81OPTICALFLOWgrounddistance
34339	0.00616294	-0.0015874	0.00552707	0.511945	-0.0239777	5160	-0.856712
34344	0.00702585	-0.00183003	0.00610602	0.445925	0	4870	-0.89496
34349	0.00796502	-0.00180389	0.00653144	-0.247588	-0.803853	5050	-0.537721
34354	0.00941718	-0.00129063	0.00665524	0.182549	0.434506	5300	-0.881506
34359	0.0106638	-0.00026817	0.00674238	0.550416	0	5240	-0.83482
34364	0.0115232	0.000987059	0.00667986	0.461512	-0.0240163	5120	-0.88671
34370	0.0118672	0.00211618	0.00654863	0.116867	0.481659	5250	-0.866582
34375	0.0116606	0.00294896	0.00634336	0.161878	-0.542965	5190	-0.823806
34380	0.0110494	0.00339608	0.00605946	0.484183	0.0239777	5200	-0.872703
34385	0.00996257	0.00371794	0.00584584	0.486901	0.0272609	5280	-0.87254
34391	0.00863613	0.00411688	0.00567805	0.512783	-0.024017	5170	-0.858114
34396	0.00706016	0.00470284	0.00562785	-0.0449452	-0.0499041	5200	-0.996046
34401	0.00523467	0.00517192	0.00567844	0.538521	0.0750755	5340	-0.83923
34406	0.00355062	0.00512025	0.00573438	-0.0569817	-0.0268575	5120	-0.998013
34411	0.002447	0.004018	0.00562004	0.486408	0.0239776	5220	-0.871465
34417	0.00252158	0.00218442	0.00534538	0.538358	-0.0270625	5200	-0.840271
34422	0.00379791	0.000233449	0.00510892	0.719177	0.448904	5270	-0.52862
34433	0.00922681	-0.000648423	0.0053535	0.669049	0.525148	10910	-0.524291
34438	0.0110049	7.54448e-05	0.00561561	0.276715	0.475054	4750	-0.835311
34443	0.0129438	0.0013734	0.00606017	0.486286	-0.0272265	5470	-0.871438
34448	0.0140931	0.00272695	0.00643902	0.48563	0.0751137	5090	-0.868989
34453	0.0143177	0.00387423	0.00661551	0.115263	0.521593	5120	-0.845125
34458	0.0138353	0.00469766	0.00663394	-0.0568853	0.0268121	5140	-0.996324
34464	0.0125016	0.00494152	0.00646683	-0.0412161	0.0436779	5240	-0.996499
34469	0.0108657	0.00522734	0.00627684	0.235418	-0.515243	5190	-0.822022
34474	0.00900926	0.00541616	0.00597081	0.500447	0	5270	-0.865666
34479	0.00689269	0.00574164	0.00561365	0.527908	0.0514185	5210	-0.845746
34485	0.0047916	0.00607701	0.00536877	0.0107168	0	5560	-0.999942
34490	0.00302895	0.00613519	0.00531326	0.537623	0.0749503	5190	-0.837831
34495	0.00202158	0.00596202	0.00541962	-0.026688	-0.0677406	4880	-0.997344
34500	0.00170834	0.00564992	0.00552749	-0.883126	-0.0742519	5190	-0.45956
34506	0.00209679	0.00523782	0.00552083	0.654751	0.468736	5530	-0.591027
34511	0.00287078	0.00481126	0.00549661	-0.00866587	0.0507696	5410	-0.996978
34516	0.00379662	0.00431298	0.00528915	0.0568853	-0.0268121	5140	-0.996324
34521	0.00462694	0.0038552	0.00502292	-0.830607	-0.551339	4820	-0.052384
34526	0.00527164	0.00345322	0.00477963	0.00586768	0.0747104	5310	-0.99549
34531	0.00608577	0.00320091	0.00462187	-0.0106986	0	5130	-0.99825
34537	0.00692807	0.00318609	0.00444122	0.057496	-0.0240184	5200	-0.998053
34542	0.0078642	0.00349117	0.00423539	0.238304	0.473714	5280	-0.845827
34547	0.00862157	0.00411155	0.00414564	0.0153206	-0.0499372	5160	-0.99694
34552	0.00890168	0.00516859	0.00415362	-0.103542	0.501497	5210	-0.858706
34558	0.00864502	0.00624844	0.00393332	0.0568853	-0.0268121	5270	-0.996324
34563	0.00770199	0.00730527	0.00357789	0.0107168	0	5170	-0.999942
34568	0.00684304	0.00829557	0.00303316	-0.208775	0.475056	5270	-0.852851
34573	0.00559631	0.00890478	0.00254116	-0.0153206	0.0499372	5200	-0.99694
34584	0.00315253	0.00967961	0.00134144	0.485581	-0.0748733	10870	-0.869036
34589	0.00216806	0.00952747	0.000564053	-0.666943	-0.505944	4760	-0.545343
34594	0.00161659	0.00920202	1.04548e-05	-0.0560834	0.067714	5220	-0.996126
34599	0.00136677	0.00847577	-0.000710295	0.0354994	0.0746948	5210	-0.994876
34605	0.00176365	0.00757781	-0.00118054	-0.912236	-0.0263735	5280	-0.404657
34610	0.00240787	0.00648295	-0.00140795	-0.564085	-0.658273	5700	0.497592
34615	0.00288711	0.0049133	-0.00136124	0.486244	-0.0752087	5190	-0.870088
34621	0.00327087	0.00391948	-0.00121527	-0.871435	-0.023997	5190	-0.488547
34626	0.00359045	0.00316628	-0.000977698	0.568969	0.693241	4920	-0.43853
34631	0.00394436	0.00319803	-0.000495828	0.026688	0.0677406	5040	-0.997344
34636	0.00441581	0.00390166	-8.6625e-06	-0.898905	-0.030671	5210	-0.436712
34641	0.0051071	0.00491673	0.000448678	-0.486102	0.763199	5290	-0.425499
34646	0.00576626	0.00576297	0.000786866	0.370867	0.385035	5300	-0.843103
34652	0.00638412	0.00618919	0.00093338	-0.162518	0.544782	5540	-0.822487
34657	0.00661483	0.00628401	0.000879078	-0.699436	0.454923	4740	-0.549548
34662	0.00626906	0.0064796	0.000724762	-0.210388	0.4729	5290	-0.853652
34667	0.00560724	0.00675458	0.00048724	0.0568853	-0.0268121	5150	-0.996324
34672	0.00473552	0.0070364	0.000294024	-0.894348	-0.0518289	5220	-0.444232
34678	0.00364552	0.00746097	0.00017107	-0.66996	0.442169	5240	-0.594452
34683	0.00276636	0.00782212	1.45345e-05	-0.347098	0.474689	5190	-0.806729
34688	0.00217055	0.00766482	-0.000176343	-0.204198	-0.561516	5290	-0.799763
34693	0.00153892	0.00661653	-0.000510741	-0.474893	-0.68699	5170	0.548207
34698	0.000917271	0.00534463	-0.000756539	0.682206	0.482467	5210	-0.547753
34704	0.000614831	0.0035949	-0.00118861	-0.162327	-0.455077	5220	-0.875338
34709	0.00112326	0.00203318	-0.00138395	-0.554552	-0.726495	5210	-0.401615
34714	0.00243943	0.00111829	-0.00134716	0.016971	0.807172	5270	-0.587205
34719	0.00417082	0.00114109	-0.00113324	-0.259178	0.494365	5170	-0.827676
34725	0.00590661	0.00154792	-0.00097203	-0.104813	-0.459566	5200	-0.881763
34736	0.00827136	0.00298163	-0.00107424	-0.486244	-0.0752087	11810	-0.870088
34741	0.00857899	0.00385325	-0.00159561	0.326597	-0.404725	4530	-0.854057
34745	0.00855447	0.00494545	-0.00247272	-0.90681	0.0508777	4620	-0.418352
34751	0.00801381	0.0059062	-0.00317108	-0.142589	-0.563806	5150	-0.813439
34756	0.00653639	0.0069226	-0.004329	-0.856544	-0.023997	5210	-0.514208
34761	0.00425209	0.00717158	-0.00557613	-0.83969	-0.268315	5290	-0.46856
34766	0.00164353	0.00661961	-0.00699722	-0.636795	-0.494816	5170	-0.588451
34772	-0.00123581	0.00542024	-0.00859377	-0.531098	-0.051503	5560	-0.845706
34777	-0.00393315	0.00388506	-0.00980918	0.456114	-0.756366	5360	-0.467914
34782	-0.0060866	0.00232864	-0.0102526	-0.499279	-0.7307	5150	-0.464617
34787	-0.00732058	0.000810562	-0.0099049	0.884245	-0.074346	4850	-0.460142
34792	-0.0079276	-0.000250028	-0.00895945	0.643267	-0.512145	5140	-0.567161
34798	-0.00803217	-0.000768423	-0.00765907	-0.537093	0.639572	5230	0.548367
34803	-0.00804053	-0.000927155	-0.00616871	0.0719077	0.502019	5230	-0.861618
34808	-0.00808172	-0.000968292	-0.00481287	0.870548	0.0239726	5200	-0.48805
34813	-0.00805114	-0.001056	-0.00406492	-0.858114	0.509461	5310	0.0269273
34818	-0.00805262	-0.0010307	-0.00339492	0.511297	0.0747081	5140	-0.854175
34824	-0.00816405	-0.000918359	-0.0034778	-0.177891	0.519049	5220	-0.834003
34829	-0.00883054	-0.000593014	-0.00408444	-0.857968	0.0239977	5220	-0.511871
34834	-0.00983901	4.22821e-05	-0.00496893	-0.659681	0.486109	5250	-0.570213
34839	-0.0105389	0.000647738	-0.00594649	0.149441	-0.481845	5160	-0.863369
34845	-0.0109769	0.00111952	-0.00715528	0.13393	-0.458303	5220	-0.878384
34850	-0.0110575	0.00113162	-0.00820515	-0.813046	0.229548	5260	-0.53316
34855	-0.0104983	0.000778007	-0.00921903	0.142808	0.564795	5190	-0.810697
34860	-0.00927712	0.000437406	-0.00982738	0.855672	-0.0239726	5220	-0.513685
34865	-0.00768734	-0.000168861	-0.0101654	-0.892006	0.448274	5240	0.00168328
34871	-0.00558082	-0.0012179	-0.010001	0.238304	0.473714	5190	-0.845827
34876	-0.00316759	-0.00266691	-0.00931513	-0.816355	0.574616	5210	-6.89536e-08
34887	0.00374856	-0.00526409	-0.00648464	0.206581	0.517027	10870	-0.828628
34892	0.00485832	-0.00436874	-0.00566476	-0.866887	0.488901	4920	-0.0782192
34897	0.00547093	-0.00371092	-0.0046869	-0.541877	0.0751372	5410	-0.835069
34902	0.00546885	-0.00340438	-0.00386796	-0.899801	-0.0273386	4950	-0.431542
34907	0.00505372	-0.00271078	-0.00365073	-0.911904	0.0743477	5220	-0.403502
34912	0.00424467	-0.0014095	-0.00419093	-0.601895	0	5160	-0.796455
34918	0.00377545	-0.000137356	-0.00544877	-0.917264	-0.0498166	5340	-0.390849
34923	0.00360786	0.000426125	-0.00724933	-0.911904	-0.0743477	5140	-0.403502
34928	0.00367469	0.000586418	-0.00926579	-0.69131	-0.515507	5190	-0.502957
34933	0.00439813	0.000542077	-0.0108316	-0.81838	0.177877	5410	-0.543359
34939	0.00581857	0.000479415	-0.013008	-0.864233	-0.0517439	5520	-0.499525
34944	0.00817722	0.000525177	-0.0140474	-0.812299	0.155579	5190	-0.560149
34949	0.00988207	0.000351046	-0.0143834	-0.789163	0.279354	5240	-0.545158
34954	0.0111943	-0.000384245	-0.0138643	-0.812299	0.155579	5040	-0.560149
34959	0.011759	-0.00113931	-0.0130872	-0.692064	0.518049	4890	-0.499292
34965	0.0118127	-0.00183475	-0.0117322	-0.855672	0.0239726	5220	-0.513685
34970	0.0112336	-0.00239269	-0.0101933	-0.843731	0.198253	5270	-0.49796
34975	0.0101216	-0.00295745	-0.0086699	-0.177701	-0.477565	5280	-0.85847
34980	0.00842558	-0.00354047	-0.00722066	-0.542779	0.0752622	5130	-0.836459
34985	0.00657094	-0.00393714	-0.00594565	-0.669606	-0.44496	5220	-0.592766
34991	0.00479895	-0.00399859	-0.00498151	-0.690507	-0.438988	5230	-0.571938
34996	0.00325925	-0.00370882	-0.00440381	-0.0354994	-0.0746948	5180	-0.994876
35001	0.00190523	-0.00269375	-0.00426746	-0.847405	-0.148775	5320	-0.508211
35006	0.000497133	-0.000935128	-0.00475033	-0.90837	0	5210	-0.418166
35012	-0.000592439	6.21037e-05	-0.00569279	-0.78384	-0.258299	5240	-0.562931
35017	-0.000917633	-8.29685e-05	-0.00679472	0.864334	0	5200	-0.501578
35022	-0.000267034	-0.000408977	-0.00789273	-0.990737	0.122727	5230	0.00157697
35033	0.00421859	6.13831e-05	-0.0107192	-0.900453	0.0240117	10890	-0.43382
35038	0.00620022	0.000133146	-0.0115343	-0.851853	0.243626	4730	-0.462438
35043	0.00800148	0.000172072	-0.0123409	-0.911904	-0.0743477	5190	-0.403502
35048	0.0098873	0.000287344	-0.0127528	-0.643267	0.512145	5190	-0.567161
35053	0.0110934	0.000298004	-0.0127461	-0.912236	-0.0263735	5270	-0.404657
35059	0.0118085	-3.03327e-05	-0.0123471	-0.590857	-0.024013	5570	-0.80616
35064	0.0124616	-0.000545696	-0.0114793	-0.864334	0	5310	-0.501578
35069	0.0127261	-0.00076324	-0.0104634	-0.483829	-0.0749624	5220	-0.871472
35074	0.0128638	-0.000742549	-0.00915297	-0.210351	-0.430231	5010	-0.875942
35079	0.0128434	-0.000697428	-0.00804879	-0.692279	-0.516221	4930	-0.502486
35085	0.0122542	-0.000824864	-0.00654999	-0.791541	0.5956	5190	-0.12418
35090	0.0111314	-0.0013745	-0.0052277	-0.642708	-0.643029	5250	-0.416416
35095	0.00981933	-0.00241655	-0.00413842	-0.713513	-0.508454	5220	-0.480966
35101	0.00861277	-0.00367228	-0.00328594	0.0996489	-0.545362	5670	-0.832192
35106	0.00758499	-0.00449497	-0.00264961	-0.870328	-0.482816	5090	0.0777961
35111	0.00659168	-0.00474648	-0.00229355	-0.733766	-0.424767	4890	-0.528516
35116	0.00587409	-0.00472768	-0.00219101	0.238707	0.474516	5210	-0.847261
35121	0.0053757	-0.00472186	-0.00232517	-0.832203	-0.55142	5320	-0.00168335
35126	0.00524994	-0.00457479	-0.00280976	-0.795242	-0.233323	5150	-0.556574
35132	0.00548229	-0.00432009	-0.00388297	-0.865372	-0.497739	5250	-0.00168313
35137	0.0059177	-0.00382567	-0.00545464	-0.25017	-0.428752	5170	-0.867615
35142	0.00652639	-0.00322135	-0.00714755	-0.806288	-0.588167	5270	-0.0240152
35147	0.00759464	-0.00255526	-0.00853489	-0.692662	-0.518508	5160	-0.500407
35152	0.00891169	-0.00114252	-0.00939679	-0.690631	-0.439053	5200	-0.572709
35158	0.00988503	0.000850348	-0.00965545	-0.738503	-0.442649	5280	-0.506804
35163	0.0108995	0.00290409	-0.00942085	-0.542621	0.02725	5190	-0.837519
35168	0.0117192	0.00358561	-0.00894195	-0.0996489	-0.545362	5220	-0.832192
35173	0.0126258	0.00373566	-0.00811953	0.235418	-0.515243	5210	-0.822022
35185	0.0140561	0.00316037	-0.00688489	-0.262584	-0.452257	11540	-0.850371
35190	0.0140219	0.00285542	-0.00677273	-0.557941	0.051065	4660	-0.828257
35194	0.0133242	0.00224814	-0.00681786	-0.177529	-0.522015	4670	-0.83406
35199	0.0124608	0.00197916	-0.00688666	0.128689	-0.952297	5220	0.270541
35205	0.0108639	0.00202936	-0.00681496	-0.0477924	0	5400	-0.998847
35210	0.00884408	0.00246359	-0.00670357	0.569916	0.694396	5570	-0.43926
35215	0.00640074	0.00268094	-0.00630054	-0.63308	-0.616437	4810	-0.467475
35220	0.00346671	0.00264937	-0.00574866	-0.167128	-0.456529	5240	-0.873396
35226	-0.000103784	0.00227499	-0.00555415	-0.301943	-0.951142	5610	-0.0278991
35231	-0.00361437	0.00113027	-0.00573913	0.347395	0.488929	4670	-0.79805
35236	-0.00594652	-0.000628963	-0.00584315	0.149436	0.43681	5240	-0.886882
35241	-0.00654069	-0.000928957	-0.00565246	-0.42642	-0.902631	5280	-0.00706391
35246	-0.00576355	0.00131889	-0.00561601	-0.885358	-0.460623	5150	-0.0244141
35252	-0.00443601	0.00455526	-0.00572921	0.892885	0.0517441	5250	-0.443505
35257	-0.00307576	0.00650633	-0.00589737	0.666735	0.505793	5200	-0.545757
35262	-0.00165915	0.00661028	-0.00624799	-0.856947	-0.511503	5360	0.0249817
35267	-0.000123575	0.00571326	-0.00659782	0.899711	-0.0753288	5060	-0.429805
35272				0.0359869	0.0239778	5240	-0.99737
35273	0.00166075	0.00533933	-0.00705068				
35278	0.00275469	0.0056923	-0.00751113	-0.598781	-0.618124	5260	0.507807
35283	0.00409207	0.0061193	-0.00792649	-0.735185	-0.424759	5150	-0.526575
35288	0.00554003	0.00664321	-0.00808832	0.869385	0.0751719	5240	-0.484912
35293	0.00660915	0.00754501	-0.00857234	-0.611891	-0.622998	5230	0.483823
35299	0.00644662	0.00880099	-0.00955488	-0.691654	-0.51775	5190	-0.50017
35304	0.00489912	0.0093002	-0.0108274	0.878606	0.0508738	5310	-0.473883
35309	0.00235845	0.008012	-0.012019	0.626702	0.534722	5120	-0.563863
35314	-0.000722533	0.00520379	-0.0127958	-0.67665	0.541401	5220	-0.498088
35319	-0.00324737	0.00230959	-0.0128624	-0.707705	0.492862	5230	-0.504447
35325	-0.00444117	0.000311263	-0.011819	-0.330994	-0.35657	5190	-0.871734
35335				0.702668	-0.475789	10850	-0.527348
35336	-0.00406585	0.00132211	-0.00690082				
35340	-0.00366918	0.00197936	-0.00501121	-0.177701	0.477565	4810	-0.85847
35346	-0.00293814	0.00192724	-0.00276601	-0.106415	0.456992	5620	-0.882871
35351	-0.00189337	0.00134831	-0.00111274	-0.723824	-0.46654	4810	-0.506525
35356	-0.000433358	0.0011489	-1.01305e-05	-0.194189	0.497963	5230	-0.845176
35361	0.000518777	0.00211539	0.000215868	-0.587416	-0.671494	5310	0.447949
35366	0.000519488	0.00343222	-0.000307918	0.723621	0.466414	5130	-0.506952
35372	-0.000373101	0.00401367	-0.00136229	0.648497	0.528484	5260	-0.544776
35377	-0.00158322	0.00388576	-0.00247152	0.637046	0.495016	5190	-0.58801
35382	-0.00281612	0.00376627	-0.00368449	0.0459397	0.860133	5250	-0.504661
35388	-0.00403821	0.00419498	-0.0050088	0.118281	0.479688	5610	-0.867483
35393	-0.00499754	0.00469466	-0.0065628	-0.906119	-0.183782	5030	0.380979
35398	-0.00528717	0.00426433	-0.00793569	-0.499452	-0.676316	5080	0.539592
35403	-0.00491405	0.003492	-0.00875566	0.658589	-0.488578	5100	-0.569364
35409	-0.00367668	0.00339087	-0.00883343	-0.817894	-0.569865	5690	0.0541419
35414	-0.00144611	0.00438385	-0.0080782	-0.884476	-0.259204	5250	0.383578
35419	0.000442945	0.00560655	-0.00684509	-0.693899	-0.518382	4940	-0.498881
35424	0.0018928	0.00600301	-0.00581444	-0.62138	-0.518107	5000	-0.585839
35429	0.00345856	0.00557867	-0.00455255	-0.691861	-0.515918	5230	-0.503358
35434	0.00415987	0.00466648	-0.00347326	-0.8857	0.0264209	5220	-0.462585
35439	0.00402813	0.00361238	-0.00257427	-0.164692	0.499989	5220	-0.850166
35445	0.00310771	0.00263702	-0.00189144	-0.142808	0.564795	5200	-0.810697
35450	0.00141852	0.001774	-0.0015576	-0.263031	0.449372	5260	-0.853257
35455	-0.00125312	0.000863721	-0.00153148	0.289109	0.494866	5170	-0.81946
35460	-0.00461471	-0.000240394	-0.00181841	-0.191297	0.498463	5270	-0.845472
35466	-0.00818517	-0.00163453	-0.00244812	0.0161808	0.834451	5330	-0.547772
35471	-0.0115247	-0.003253	-0.0031984	0.673846	0.540947	5060	-0.501592
35476	-0.0143256	-0.00469035	-0.00408374	-0.203577	0.559753	5230	-0.801156
35487	-0.0178958	-0.00576566	-0.00636316	0.0127607	0.0268891	10880	-0.997863
35492	-0.0184575	-0.00568797	-0.00718253	0.180024	0.476581	4790	-0.858535
35497	-0.0192505	-0.00569275	-0.00832707	-0.0754959	0.859117	5250	-0.502834
35502	-0.0200434	-0.00620831	-0.00930505	0.269383	0.359203	5250	-0.891641
35507	-0.0201093	-0.0073812	-0.00960647	0.484183	0.0239777	5270	-0.872703
35513	-0.0196148	-0.00806838	-0.00904891	0.288621	0.494031	5590	-0.818076
35518	-0.01866	-0.00757053	-0.00793253	-0.357675	0.353258	5230	-0.864163
35523	-0.0177511	-0.00628479	-0.00629172	-0.0265189	-0.0240185	5150	-0.999359
35528	-0.0169316	-0.00521984	-0.00420672	-0.163512	0.459037	4790	-0.871302
35533	-0.0165848	-0.00473372	-0.00257317	-0.210622	0.430783	5230	-0.877066
35539	-0.0163083	-0.00428278	-0.000511445	-0.0421417	0.0508811	5180	-0.997815
35544	-0.016312	-0.00376012	0.00114618	-0.526716	0.051313	5220	-0.848461
35549	-0.0162951	-0.00301838	0.00208059	-0.263661	0.453892	5450	-0.851145
35555	-0.0160522	-0.0023836	0.0021323	0.0412161	0.0436779	5490	-0.996499
35560	-0.0155253	-0.00229862	0.000961635	0.669234	-0.444713	4780	-0.592437
35565	-0.014703	-0.00253049	-6.53755e-05	-0.25017	0.428752	5170	-0.867615
35570	-0.0137326	-0.0028219	-0.00165957	-0.0272735	0.0268439	5220	-0.997573
35575	-0.0125509	-0.00321482	-0.00317267	-0.0282335	-0.0748693	5200	-0.996793
35580	-0.0111692	-0.00359549	-0.00445351	-0.235817	0.516116	5240	-0.823415
35586	-0.00945785	-0.0040685	-0.00536546	-0.0568853	-0.0268121	5210	-0.996324
35591	-0.00795891	-0.00438113	-0.00589403	0.691654	-0.51775	5280	-0.50017
35596	-0.0072847	-0.00463341	-0.00617823	0.0875231	0.483185	5170	-0.870874
35601	-0.00752524	-0.00508571	-0.00618601	0.282744	0.381216	5230	-0.880014
35606	-0.00832235	-0.0057693	-0.00593343	0.0107168	0	5180	-0.999942
35612	-0.0095416	-0.00635357	-0.00559155	0.0140418	0.0502675	5230	-0.998632
35617	-0.0108478	-0.00665223	-0.00509395	-0.118281	0.479688	5220	-0.867483
35622	-0.0120019	-0.00702186	-0.0042429	-0.207434	0.518928	5240	-0.827226
35633	-0.0129848	-0.00690358	-0.00201151	-0.342907	0.377527	11290	-0.859898
35638	-0.0125598	-0.0068273	-0.000955382	-0.292115	0.451774	4900	-0.842943
35643	-0.0115354	-0.0070236	-0.000238356	-0.144663	0.524676	5140	-0.836902
35649	-0.0100141	-0.00731533	6.63069e-05	-0.636795	0.494816	5240	-0.588451
35654	-0.00844718	-0.00740392	-7.72387e-05	0.473342	0.0513675	5200	-0.877456
35659	-0.00749196	-0.00721383	-0.000663603	-0.551489	0.0508846	4740	-0.832598
35664	-0.0071232	-0.00727496	-0.00115905	-0.0709275	0.0436954	5200	-0.996522
35669	-0.00731336	-0.00776135	-0.00166514	0.346836	0.488152	5270	-0.800656
35674	-0.0081021	-0.00823623	-0.00204902	-0.197357	0.453027	5250	-0.868904
35680	-0.00906025	-0.00889431	-0.00230764	0.00275628	-0.0508904	5150	-0.9987
35685	-0.00989309	-0.00978673	-0.00236009	-0.327196	0.400582	5230	-0.855578
35690	-0.0106067	-0.0107134	-0.00225144	-0.17905	0.474319	5240	-0.85999
35695	-0.0114929	-0.0109131	-0.00204048	-0.193605	0.498464	5190	-0.844953
35700	-0.0127805	-0.0109159	-0.00161424	-0.713922	0.511	5210	-0.477772
35706	-0.0143353	-0.011153	-0.00102771	-0.113172	0.564945	5260	-0.817265
35711	-0.0157005	-0.0116329	-0.000409169	-0.0708075	-0.0436215	5170	-0.994837
35716	-0.0165938	-0.012383	0.000203203	-0.615883	0.638	5250	-0.461477
35721	-0.0169364	-0.0126559	0.000629982	-0.7248	0.467958	5220	-0.504639
35726	-0.0166072	-0.0120843	0.000786438	0.209042	-0.475664	5190	-0.853942
35732	-0.0156451	-0.0112394	0.000557308	-0.631763	0.554952	5230	-0.539602
35737	-0.0141455	-0.0107901	0.000102203	-0.428142	0.795503	5250	-0.42872
35742	-0.012682	-0.0104126	-0.000576564	-0.878606	0.0508739	5200	-0.473883
35747	-0.0114255	-0.00952207	-0.00134994	-0.0153465	0.0500217	5190	-0.998626
35753	-0.0109388	-0.00872478	-0.0021156	-0.329388	0.354802	5320	-0.873062
35758	-0.0104612	-0.00760461	-0.00256738	-0.865377	-0.497742	5140	-0.00168314
35763	-0.0102831	-0.00713811	-0.00276793	-0.300231	0.526178	5230	-0.794922
35768	-0.0100461	-0.00696942	-0.00279361	-0.118463	0.480427	5190	-0.868821
35773	-0.00974658	-0.0071428	-0.00243983	-0.129316	0.546424	5210	-0.827406
35784	-0.00830182	-0.00838966	-0.0010355	-0.497886	0.641646	10850	0.580539
35789	-0.00787495	-0.00901031	-0.000394048	0.0412161	-0.0436779	4820	-0.996499
35794				0.62138	-0.518107	5380	-0.585839
35795	-0.00742141	-0.00998746	-8.17353e-05				
35800	-0.00712061	-0.0110882	0.000209932	0.551489	-0.0508846	5200	-0.832598
35805	-0.00713745	-0.0121071	0.000356504	-0.550416	0	5080	-0.83482
35810	-0.0070833	-0.0132657	0.000152612	-0.175447	0.564293	5230	-0.806489
35815	-0.00670923	-0.0146891	-0.00036506	-0.899711	0.0753288	5220	-0.429805
35820	-0.00609318	-0.0159497	-0.00111708	-0.509571	0.0745604	5210	-0.85671
35826	-0.00533441	-0.0164184	-0.00197133	-0.0207395	-0.0508621	5230	-0.998489
35831	-0.00439094	-0.015948	-0.00262698	-0.183266	-0.436719	5210	-0.880258
35836	-0.00363234	-0.01525	-0.00319629	-0.486965	0.0270213	5420	-0.872586
35842	-0.00292727	-0.0146621	-0.00349069	0.52562	0	5490	-0.850651
35847	-0.00259561	-0.0143354	-0.00351324	0.486244	0.0752087	5190	-0.870088
35852	-0.00237699	-0.0141004	-0.00328613	0.0421417	-0.0508811	5240	-0.997815
35857	-0.00210342	-0.013763	-0.00275135	0.000750749	0.0738631	5130	-0.995571
35862	-0.00164892	-0.0131951	-0.0020853	0.699436	-0.454923	4860	-0.549548
35867	-0.00110743	-0.0124104	-0.00147276	-0.911961	-0.0263579	5190	-0.405277
35873	-0.00041024	-0.0117763	-0.00114812	-0.211614	-0.433088	5220	-0.875686
35878	0.000283063	-0.0108948	-0.00124955	0.675867	-0.463078	5330	-0.571392
35883	0.000888495	-0.0104127	-0.00211066	-0.664596	0.505739	5110	-0.547992
35888	0.00111135	-0.0102497	-0.00310377	-0.115093	-0.520819	5220	-0.843872
35894	0.000402705	-0.0104915	-0.00454496	0.522514	-0.0503867	5240	-0.850655
35899	-0.000615851	-0.0113257	-0.00597378	0.563077	-0.0266086	5190	-0.823926
35904	-0.0013709	-0.0126669	-0.00704667	-0.497224	0.050807	5200	-0.865657
35909	-0.00125547	-0.0138261	-0.00792782	0.0421417	-0.0508811	5220	-0.997815
35914	-0.000446792	-0.0140545	-0.00865006	-0.0422687	-0.0434111	5230	-0.996467
35920	0.000819144	-0.0129308	-0.00887596	-0.550416	0	5290	-0.83482
35925	0.00212237	-0.0108337	-0.00861472	-0.714057	-0.43103	5130	-0.548597
35936	0.00339721	-0.00749531	-0.00557892	0.00586768	0.0747104	10870	-0.99549
35940	0.0037351	-0.00657912	-0.00425445	-0.238991	0.475834	4790	-0.844442
35946	0.00432721	-0.00559048	-0.00277664	0.0207395	0.0508621	5250	-0.998489
35951	0.00523611	-0.00506234	-0.00196628	0.48563	0.0751137	5190	-0.868989
35956	0.00609911	-0.00513437	-0.0019638	0.148485	-0.478865	5220	-0.863283
35962	0.00668716	-0.00554539	-0.00261716	0.350456	-0.445253	5780	-0.821918
35967	0.00676972	-0.00618465	-0.00373391	0.129314	-0.545636	5160	-0.82594
35972	0.00636667	-0.00764691	-0.00493376	-0.587872	-0.0239774	5220	-0.806505
35977	0.00551778	-0.0097725	-0.00624115	-0.699465	-0.548965	4820	-0.45388
35982	0.00450864	-0.0117055	-0.00772478	0.0655867	-0.0239778	5110	-0.995862
35987	0.00416766	-0.0126984	-0.00919147	0.509569	-0.0265771	5240	-0.858052
35993	0.00433445	-0.0128223	-0.0104099	-0.702692	-0.709081	5200	-0.00747214
35998	0.00466691	-0.0117544	-0.0108532	-0.719177	0.448904	5240	-0.52862
36004	0.00494436	-0.00968875	-0.0106933	-0.516288	0.68402	5660	0.514202
36009	0.00495455	-0.00668873	-0.00976609	-0.162518	-0.544782	5060	-0.822487
36014	0.00466774	-0.00495796	-0.00856947	-0.677923	0.196367	4950	0.708063
36019	0.00408549	-0.00294181	-0.00754704	-0.680694	-0.480205	5160	-0.550166
36024	0.00330859	-0.00146337	-0.00632773	-0.297976	-0.406196	5260	-0.861878
36029	0.00267837	-0.000594357	-0.0055529	0.732376	-0.501268	5240	-0.459711
36034	0.00244981	-0.00025072	-0.00534925	-0.356552	-0.400224	5160	-0.843916
36040	0.00253814	-0.000242296	-0.00577323	0.536874	-0.746497	5360	-0.393075
36045	0.00254475	-0.000724807	-0.00679269	-0.0607429	-0.820209	5100	-0.566849
36050	0.00252007	-0.00205476	-0.00836636	0.0148269	-0.861889	5270	-0.505115
36055	0.00229992	-0.00397859	-0.0101979	-0.699618	-0.549082	5160	-0.453501
36060	0.00196833	-0.00592818	-0.012179	-0.637156	-0.495097	5200	-0.588785
36066	0.00182154	-0.00783483	-0.0139941	-0.568691	0.693745	5270	-0.441077
36071	0.00212066	-0.00908008	-0.0155289	0.626702	-0.534722	5190	-0.563863
